ID,n_faces_original,n_faces_decimated,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP11_Cylindrical bidirectional,519538,50000,0.0,0.10030716099710806,0.6296263488668729,0.0880616451345683,0.03630274896125064,0.06204262187752947,0.03130404312940073,0.014636309475694602,0.009791403647190191,0.004956022951237752,0.0071132861374773315,0.0022160622275309376,0.004421742342381298,0.0020339827231671097,0.0012987736542406738,0.0017249821917747646,0.0013208308194925114,0.0009776180568792842,0.0007572984406972657,0.000497216027686383,0.0006099023378196884
EXP12_Discoid,498056,50000,0.0,0.17899417563873035,0.48424210322308986,0.06101742822747055,0.1610790024753737,0.03258202233184353,0.030507052360102323,0.009815633284858578,0.011724075512681148,0.008948616178322192,0.006160973813549292,0.0031747862656796833,0.0028295003879695376,0.0018715021724917992,0.0020884496516428196,0.000963046222035144,0.0013499620363140812,0.0007059847158637001,0.0009534582456394848,0.0004865534146920132,0.0005056738416501211
EXP13_Conical unidirectional,426748,50000,0.0,0.6024964924053811,0.2791507772882787,0.06931627344098178,0.013309859991645084,0.01574156956926425,0.007215706987470449,0.003295403062414325,0.0030990571379855537,0.001127634503907819,0.0020474450503638604,0.000851696531660996,0.0005383481105225091,0.00038762864672416505,0.0004024327377718172,0.00023350487381554598,0.000264123872943166,0.00016936354125710024,0.0001647578240728004,9.632210569621991e-05,9.160231784266455e-05
EXP14_Levallois convergent,496416,50000,0.0,0.05666680610768828,0.7258185049715254,0.06971242345192934,0.054652543032234054,0.03760447632612317,0.015816728290200345,0.010871115099035222,0.008328323719269165,0.0060322210475970955,0.0032064676094158834,0.0033797821961200876,0.0017491481574854351,0.0013928337463871498,0.0011550948098948332,0.001219206290180156,0.0006159103252820524,0.0006072339416243227,0.00044855391738026466,0.0004212775656926335,0.0003013493949352426
EXP15_Levallois convergent,496139,50000,0.0,0.39772861482380434,0.36233415391813656,0.12294534573231625,0.06387967960119356,0.02123811004760018,0.011497398459894429,0.006932375845563596,0.0026560878252315317,0.0026605105034159175,0.0018891435505308046,0.0013882330309996744,0.0012904794835889228,0.0006799860776364,0.0005590938483635068,0.0005397571617175009,0.00043221554306638435,0.00042465395628713096,0.00033820560413115147,0.00027188055051065714,0.00031407443601147016
EXP16_Discoid,495658,50000,0.0,0.2001335752622497,0.5115920005790983,0.10333754487448736,0.08775045721061725,0.03816158697479065,0.012122064688211302,0.011176181823432467,0.008838327265289431,0.007464509314106094,0.006844765778134856,0.002673619878081301,0.00352542086394587,0.001532769043733499,0.001192628825397028,0.001026644024210565,0.0006010010314796848,0.0007890548093951289,0.0004124667831308232,0.0004374391166640418,0.00038794185354464506
EXP17_Discoid,323636,50000,0.0,0.6900192028271876,0.15986909686616527,0.08121265311460213,0.013707962026272023,0.0233866668506585,0.0041287544452809945,0.011185315155642955,0.004537161266426409,0.003017297691775232,0.0027973684505524054,0.0010327078097208569,0.0016142017970845828,0.0007800076449053482,0.0005816720828944176,0.0005982557684588594,0.0002785954204487473,0.00046325878599648467,0.00019561604491180574,0.0003084479558271131,0.00028575799518819773
EXP18_Discoid,157498,50000,0.0,0.16725564498997328,0.5142639966582104,0.16574005182372242,0.033962527746022764,0.05628718958266406,0.012984762462369305,0.017560451646874423,0.008265004059778007,0.005503402789176196,0.005543637735046161,0.003401521685882877,0.0022201176704330534,0.002076003902323168,0.001238879982265343,0.0008017427401262149,0.0008590835520194237,0.0007957578401648059,0.00044816482832018336,0.0005083063977991609,0.0002837519068288201
EXP19_Levallois preferential,495350,50000,0.0,0.18563487501538076,0.594877726858174,0.050084101207786835,0.10366059050260967,0.025917930242171164,0.009782445595315704,0.010442276960416101,0.003645505057250108,0.004688832293163843,0.0023782898801651534,0.002487355602135678,0.0013623066022703184,0.001506318528662247,0.0009545847116566021,0.0008915633716647126,0.00042035453615666665,0.0005282955501230011,0.0002402034620945882,0.0003271388192454038,0.0001693052035572299
EXP20_Cylindrical bidirectional,452282,50000,0.0,0.1261235354798303,0.6746385466272615,0.07554266195180342,0.0546706774191127,0.020113531884257553,0.01898490332020836,0.00729710253209807,0.007145643171121672,0.0033476375622881766,0.003142700698980965,0.0018953286175083523,0.001662034153322492,0.0015719283136584085,0.0009782074860711532,0.0009280087236537426,0.0005154948451842398,0.0004959977287412758,0.00025011856266443595,0.0005547761904712447,0.000141164731761704
EXP21_Levallois preferential,495876,50000,0.0,0.3990067221418437,0.4122073609445496,0.04287972777656056,0.08156273447687924,0.006172187550432804,0.024942660596262285,0.009216450947352786,0.0038498574734902487,0.006399742214653191,0.0022765063875455917,0.003683549599534824,0.0018600412447055468,0.0012334245962188305,0.0011072670715833869,0.0008743960559680785,0.0007078104346634962,0.0007605513155270025,0.0003682665862589859,0.0005516465670102151,0.0003390960189597128
EXP22_Cylindrical unidirectional,496343,50000,0.0,0.780856275467935,0.04535134563922948,0.10474042406892184,0.007209743193724537,0.023491045540069706,0.018494859567895473,0.002272841733999855,0.007459128844556274,0.0033060167042326056,0.001241817272052281,0.0016506823136532363,0.0006480176626777845,0.0009147993846619482,0.0006482660758843379,0.0003185886871817946,0.0005859714659145193,0.00019222325239342012,0.00024000646177666925,0.0002537213196072499,0.00012422534363204778
EXP23_Cylindrical unidirectional,311360,50000,0.0,0.1578855114231906,0.6329308770455356,0.05889117420289308,0.0526672708543282,0.020528161353540558,0.02903712931744626,0.011765686666265459,0.009736879791911447,0.005291872703358856,0.005843351613508199,0.003413641944672792,0.002833661052374156,0.001831890405609587,0.0020219491988283066,0.001912117518025809,0.0006632248458168893,0.0007803467751249178,0.0008582334214024837,0.0006562063046471825,0.00045081356151980347
EXP24_Cylindrical unidirectional,497498,50000,0.0,0.15886813266848082,0.4452962848251939,0.17096054945186628,0.030732530376016153,0.11564491014921627,0.023302321904274798,0.007186060366356855,0.014957729412988419,0.010358408431761397,0.004830790236529417,0.005568615468300939,0.0029031936837367557,0.0018668549490078196,0.0028685730908504224,0.0012405756874495398,0.0010975026706745675,0.0006937246103399504,0.0007427992226075175,0.00046694550777755614,0.00041349728657064317
EXP25_Levallois Nubian,496464,50000,0.0,0.45325078408392094,0.3433470288782459,0.07451971122384911,0.06798586989330192,0.013087510315624749,0.02322635500386131,0.003307428270484456,0.009291235809709114,0.0019270966418929382,0.0036013206639732903,0.0013380320149642682,0.0013744596002719322,0.0007272175264487385,0.0006765982886095187,0.0005324671532916773,0.0005064312449507692,0.0004116886909465036,0.00036299757526822346,0.00030747373526063385,0.00021829338512399093
EXP26_Levallois recurrent,282224,50000,0.0,0.0707986233754416,0.5767569594356979,0.1761385071023956,0.07394074348140395,0.041090285350768675,0.020012671592070447,0.013192040548286621,0.004969299996343426,0.007203200837399986,0.0023349275076206175,0.0033403853241138043,0.001984029192064883,0.0017932402578131493,0.0015536354854955533,0.0012555955402906028,0.001103754345905936,0.0006844582954151154,0.0008086074030009848,0.0003978623235302049,0.000641172604940967
EXP27_Levallois convergent,510634,50000,0.0,0.3547382312187599,0.4983202268345209,0.03596473363777955,0.062137707765435854,0.00534944042068677,0.022021915180977514,0.0016328841354655039,0.009493558863066678,0.0013681660223348704,0.0034595502551018798,0.0008248365355922637,0.001343205573067675,0.0007110371827205269,0.0007371465720789952,0.0004780890160127021,0.00039917255296609977,0.00032933882983996853,0.00024314679736877468,0.00027161357664707143,0.00017599902957667556
EXP28_Levallois convergent,491570,50000,0.0,0.49487647777635396,0.3538709389099046,0.08123988471128198,0.03385923102957356,0.009664801939679531,0.010119395090185758,0.00252125093585661,0.003626311586302576,0.0016773634762190048,0.002410355492679554,0.0010289723098003416,0.0012252226439266889,0.0009031326593271559,0.000852509193223664,0.0005639440223227295,0.00048796537828092604,0.0003545393632591066,0.00026490715091041463,0.000242240287347881,0.0002105560435642743
EXP29_Levallois preferential,495990,50000,0.0,0.3718789429564725,0.4117293472021989,0.06973541784664257,0.08382705074881543,0.01601213925693698,0.021900705658312803,0.0036013756221393864,0.006312782974574128,0.0028851321676147067,0.003932333435106814,0.0016743911674959593,0.0018265119313063513,0.0008621634863290875,0.0009409911609605051,0.0007540870125402856,0.00045617085536519674,0.000499077399023516,0.00043227502706693607,0.00042736707615614135,0.0003117370149417132
EXP30_Levallois Nubian,495722,50000,0.0,0.15430994733094608,0.6771294219024796,0.03460622178394823,0.08896050726660706,0.007713579078467728,0.01740659841430736,0.0026174841652657384,0.006838284261287526,0.0016301556426738168,0.0026394405296763603,0.0009717238326786556,0.0011619905746786184,0.0007550563956334961,0.0007779417452995422,0.0006250905109947608,0.0005453634901779724,0.0004625722094606654,0.00035594954771516623,0.00031239661418600506,0.0001802747035156404
EXP31_Levallois laminar,294362,50000,0.0,0.0533045961273189,0.7437586109668926,0.028867671764527297,0.09258027404383344,0.035755483837915956,0.009485091752833264,0.01868284573188136,0.0015842731533370355,0.007386669902290846,0.0010242520116320048,0.0025485649025173787,0.0008719302160883266,0.0010606573316637898,0.0005842063005934258,0.0005754836731987447,0.0005427490542455539,0.00037227826532714,0.000424829553234582,0.00025986060772868275,0.0003296708029398853
EXP32_Conical unidirectional,491874,50000,0.0,0.34349610690196064,0.32325286762740685,0.1640102595101356,0.07282822681518633,0.03281747474831401,0.017213741630040514,0.0174936906744479,0.007735521014214421,0.006341929018972098,0.003492765873019154,0.0031059464895980505,0.0021815013335947523,0.0016936238399638374,0.0010452225463745191,0.0008949471008493064,0.0009094297437385269,0.0004597059222014023,0.0004050109937181766,0.00035342426970840174,0.00026860394655596226
EXP33_Cylindrical bidirectional,493970,50000,0.0,0.24080049422647326,0.5824829040137844,0.06514190726081036,0.04265654649888497,0.017233277135549004,0.018074600169746824,0.007545735699735021,0.008540239644037181,0.004165495643255872,0.0025730455537300717,0.0023072488208320673,0.0014979829918093366,0.0014787376658487636,0.0011774227301656265,0.0015073736992358264,0.0009878616961543419,0.0008300419192894903,0.000457179619296619,0.00038793470105686153,0.00015397031030396006
EXP34_Multiplatform,494522,50000,0.0,0.11342538065801515,0.45535256812524194,0.08106771811687138,0.14999158456068798,0.05656034367126405,0.08162380757863671,0.015193878126690865,0.01245095692083001,0.006432103955625106,0.006807238778986489,0.008151227620028664,0.0030178084182313505,0.002950468543476952,0.002016924502802415,0.0008446610561653501,0.0009027863188500705,0.0012529960753357129,0.0008780682570778489,0.0005686905882506901,0.0005107881269312363
EXP35_Levallois laminar,496306,50000,0.0,0.14705319285209195,0.726419527976518,0.014955956883876022,0.044898598335895726,0.012951923244849116,0.01870206864137623,0.012642299131568838,0.00853067756987605,0.00501998234118506,0.002119853392630846,0.0016721320698023722,0.0011542977373965523,0.0009113204472856966,0.0009889184266926644,0.0005182901370419338,0.0005145718491317823,0.0002704441748515981,0.0002581447774871161,0.00026674195937980127,0.00015105805106258228
EXP36_Conical unidirectional,495606,50000,0.0,0.10633712106391151,0.34210949835400495,0.24208022411500285,0.14539185983673056,0.05392210292620795,0.03673044476162456,0.006800517716907884,0.025382268418272885,0.010655478134523636,0.006520761343777978,0.005127961503455523,0.0058314396891683325,0.0031664159952276825,0.0028711651529772257,0.0023102650516381774,0.0017506642540171182,0.0007997235783239341,0.0009868819620812398,0.0008317073542483368,0.00039349878789764095
EXP37_Conical unidirectional,499654,50000,0.0,0.5965065814536294,0.15473501830539,0.15891668662137923,0.02080800430419596,0.031161955023656453,0.012286064501141022,0.0058652821606504325,0.005526340367194656,0.0031692501291124956,0.0030806961503748176,0.0019124471933095557,0.0016428450999953976,0.0010356659507986452,0.0007336728405007381,0.0009839069129032934,0.0003509613661299275,0.0003846910167504637,0.000344824293010857,0.00031702638484259717,0.00023807992503396054
EXP38_Multiplatform,498326,50000,0.0,0.3567699871190834,0.46385762041522305,0.07447398068569795,0.049195399940435,0.012570333384447654,0.010221465861080593,0.010114544547403324,0.006259097693967061,0.005802609002962007,0.002506062041939197,0.0024097805330036593,0.0008473752035521932,0.0014600960672758302,0.0005594771136509804,0.0009834027396899247,0.0005572770100338686,0.0005513074898403922,0.0002820016330323957,0.00027062146541070777,0.00030756005227057
EXP39_Multiplatform,498306,50000,0.0,0.2989203480626913,0.2781240292251372,0.21145170016045317,0.06766348576115042,0.06311501745408488,0.02325053273312513,0.015360383787142185,0.006800245992377279,0.008047243944837404,0.00740024013420401,0.004802186537776158,0.004137362775067673,0.003151001435915406,0.00165960780671825,0.0016638727292684313,0.0009813601137714063,0.001263928177204535,0.0007094981189848999,0.0007756092714863327,0.0007223457786040326
EXP40_Conical unidirectional,463702,50000,0.0,0.5502462897184885,0.33200267161454444,0.018409507250989603,0.02806252498884595,0.030604642994811186,0.01174072633947215,0.010867741493720183,0.004035569203339275,0.0028007562700214763,0.0037782258517296326,0.0019464949242150914,0.0007890065678775589,0.0010344352802874096,0.001101969453072033,0.0005620558858607106,0.0005016261542849396,0.0004682103595644171,0.0005036304077150391,0.0002927406608147657,0.0002511745803453377
EXP41_Subconical unidirectional,280698,50000,0.0,0.026606798752964535,0.5854616789740685,0.24930771162174123,0.03632494615155425,0.043768559036308094,0.019619558141059965,0.010734456373100316,0.009004591610988757,0.004638331196678283,0.003843313655146203,0.0022779661619134095,0.0027924538627858726,0.001136320004196937,0.0011020382737117695,0.0008644509398215743,0.0007637158771180306,0.0006087310624305392,0.00032122822143075503,0.0005144478372631354,0.00030870224571763797
EXP42_Multiplatform,439692,50000,0.0,0.06305742682349752,0.19660750780898187,0.40528695451757923,0.15951841236753972,0.05021600388048336,0.03257481937310944,0.026531930236072795,0.017746794666769334,0.014046162202377073,0.0063691328414461484,0.005769706237775726,0.003291848655072032,0.0059713496364140655,0.0037449875638727163,0.0020161330621343357,0.001938836588995124,0.0016412588185392518,0.0018961497222993223,0.0007744663539148725,0.001000118643126016
EXP43_Biface,189134,50000,0.0,0.03405652288679978,0.7480187769515081,0.009963635070997985,0.12717653356686978,0.012551728210854327,0.032598944946020406,0.007987110118606727,0.008714506987317943,0.003972184031129632,0.003465396979015811,0.0023917193176738742,0.0022502977686062096,0.001168428314835481,0.0017876357232930538,0.000598041857099885,0.0011473414731603053,0.0005003462326094285,0.0007275498200709083,0.00044692721343245044,0.0004763725300977378
EXP44_Multiplatform,498134,50000,0.0,0.310281493567532,0.32240860262271254,0.19397786114360877,0.029868690169592753,0.08336642224966336,0.012089638527456485,0.01487892089551713,0.014025283780312358,0.004579612965236291,0.003523020315985818,0.002871866050413106,0.0020913536865109937,0.0012984974526167245,0.0010587135005143738,0.0007730142200176344,0.0007988225072599777,0.0006948260310145885,0.0005276016177564444,0.00045312030603783965,0.0004326383902406742
EXP45_Conical unidirectional,493944,50000,0.0,0.1246224176167201,0.22186696621805832,0.49515473633497953,0.02685139126600147,0.05670086227154378,0.0348819564213347,0.007912411142642484,0.013285933687634466,0.00507695520742293,0.002478919746248552,0.004209698959895893,0.0017934098075511587,0.001028767546304595,0.0013733969033742793,0.0006806619598708978,0.0007462546121391509,0.00023890626837654217,0.00048117479276494805,0.00040346977196758333,0.00021170946516872228
EXP46_Conical unidirectional,491804,50000,0.0,0.8833585808525651,0.008997479818084868,0.033953971610973056,0.04414284033552864,0.009796246459913263,0.0030595565103910954,0.007848403067041581,0.0011116417268061535,0.0020709255110516888,0.0018090352702040268,0.001046336547453418,0.00068965178081839,0.00020372883641927786,0.0005426604615557472,0.0004188714302940051,0.00024080076079246294,0.00034927234620950873,0.00010573019852368988,0.00015433512434778467,9.993135102624217e-05
EXP47_Conical bidirectional,398114,50000,0.0,0.14163577956369675,0.3308827948357521,0.4214352790382539,0.020821500317489933,0.024571332123404045,0.0293225998292902,0.005888843060212976,0.005181584316030694,0.006595089032538567,0.003205683543167343,0.00213628717210008,0.0026191257489562693,0.0009566293086405918,0.0007898040412721415,0.0012575460379820125,0.0005185574169367372,0.0006565829121830128,0.0007592587002597173,0.0004056601376723032,0.00036006286416062047
EXP48_Multiplatform,498016,50000,0.0,0.2762396766909243,0.40311696211556586,0.19163258970373123,0.0662728430900001,0.014959306401019787,0.017720691999584683,0.0074246150739480645,0.00432819335220622,0.004581875066894245,0.0026140874265498993,0.002382790233270937,0.0025993483251342928,0.0015291970685889715,0.0006832357326917563,0.0010855567793013876,0.0008472671829793614,0.0006148275867006298,0.000664570212247622,0.00042540896389140555,0.0002769569947689698
EXP49_Discoid,334312,50000,0.0,0.010166772836155752,0.7162828851242984,0.05698664149303066,0.10850893129385579,0.026686722744171283,0.03484180729048524,0.012698934358007763,0.011891434662754352,0.006083018828670577,0.0029618759546869364,0.004308827474642231,0.0012435991764707032,0.0020032130085541337,0.0007762328164902931,0.0016453200796270708,0.0006639790465733565,0.0007259046435672494,0.0004601920215866012,0.0006261067561812398,0.0004376003901902635
EXP50_Multiplatform,246821,50000,0.0,0.6570714537411931,0.1004266817132748,0.13809820902282022,0.03809515260667927,0.01701273164494734,0.01883466557176719,0.0085898565820995,0.007243487759493071,0.0038219488592974656,0.002436404301872157,0.0017599068990741095,0.0016014733077701138,0.0011721852293193585,0.0011136630634914454,0.0006272346106151533,0.000619406841120539,0.0005807070563425082,0.0003261165411000902,0.00024502017526338734,0.00032369447245908745
EXP51_Conical unidirectional,498710,50000,0.0,0.5465645360094358,0.0917687819177094,0.19433838908565262,0.04665457547597506,0.04604408220267862,0.017966538749198117,0.011266099842724867,0.015251034065517316,0.007146410297838734,0.0033448885509529246,0.005572763857235468,0.004574517774561961,0.0014193076844049234,0.0017955313714905835,0.00207119010926238,0.0009055624750515346,0.0011991646200368042,0.0007875044599412703,0.0006405886910278432,0.0006885327593036773
EXP52_Levallois preferential,497098,50000,0.0,0.6262807693854348,0.21678057271287943,0.06444297416731667,0.04159216108213423,0.003906043248250488,0.021737723679830966,0.0030978645401882085,0.008678987515708633,0.003675055083869719,0.0032442289348295138,0.0016013247541971358,0.0009536123633680109,0.0009039497041285223,0.0005588563253773361,0.0008162165684815243,0.00046413080420671705,0.0005148554466973331,0.00027585026595594727,0.00030727733350454387,0.00016754608364053482
EXP53_Levallois recurrent,495846,50000,0.0,0.0871145880081057,0.7111093898512619,0.02517688804870318,0.057656016349423224,0.048233433217627596,0.018156209158288507,0.01874609855654354,0.007396256620373969,0.006611841794765916,0.004242534903789135,0.004309940444476186,0.0023650474420272636,0.0015322453084218018,0.0014871777061506366,0.0017223283067071885,0.001065098442919625,0.0011203077875113477,0.0005915473713592578,0.00072871134703417,0.0006343393345097731
EXP54_Multiplatform,372492,50000,0.0,0.5008984536613003,0.07933549858364393,0.20208225059821794,0.06381161956434703,0.07577463706414053,0.02213721429163471,0.007304644582525195,0.01438903445335419,0.009993058821803315,0.00657508680466383,0.0028938431969380463,0.003977675403888665,0.002889843532890372,0.001596123787950285,0.0014181851506003945,0.0015557629124582702,0.0011590804794436192,0.0008948446166047131,0.0006855267355594984,0.0006276157580349785
EXP55_Multiplatform,476294,50000,0.0,0.7260731506400636,0.1647849507864352,0.037358378570032824,0.03083587215842661,0.010228859585610914,0.009145703611184082,0.005125373772355076,0.0055213206274380856,0.0032259518864263,0.002049277720669828,0.001319070995257259,0.0008482397463678779,0.0007953678351233969,0.0006604474423408878,0.0004897965169244951,0.0005404773201958905,0.000297913449374078,0.00035229658165388255,0.00018875130968699572,0.00015879944443251777
EXP56_Multiplatform,499352,50000,0.0,0.22070198287441287,0.09122041632434603,0.3257931174140465,0.12894141573152798,0.1012523598412628,0.036193872152070934,0.0340513802807304,0.008972557192398386,0.00965726132544381,0.010800512261620845,0.007103971034521002,0.008821540053203283,0.003826378840235338,0.002386256462184278,0.0023643436596486097,0.002612535763400798,0.0019046354779986075,0.0013286436454439993,0.001048302925803094,0.0010185167397006771
EXP57_Conical bidirectional,343708,50000,0.0,0.12099304859010562,0.21823495969431742,0.3377817531945744,0.12953634355266447,0.07408026834205897,0.04133921933624322,0.02502502203599477,0.013140201579027113,0.011688301026290062,0.00613023455821743,0.005752719290757229,0.004964074777412377,0.0026700053603327476,0.001840768160635777,0.002604395280547434,0.00127582376100921,0.0010150279185842056,0.0008869502677257994,0.000559304521149558,0.00048157875235223284
EXP58_Conical unidirectional,435932,50000,0.0,0.1999255401841126,0.6180815511399073,0.06067329706229874,0.035806903228408696,0.0343406857309657,0.015296078707056945,0.013166897142333532,0.004273714256993154,0.005363577022017573,0.003933826673304212,0.002425859610656781,0.0013719998023355088,0.0011944099649069569,0.0012170002454746007,0.0007218619677477593,0.0006716637373381589,0.0005741567145026805,0.0004671373942747262,0.00027498671487924625,0.00021885270048501462
EXP59_Subconical unidirectional,499640,50000,0.0,0.20980897761525188,0.4883229862144375,0.18339709346644878,0.03937035214605441,0.02419999735761353,0.02105931977629857,0.009309544778379083,0.005880862596341782,0.005978913931251072,0.0026984277194053805,0.002412230984166403,0.0018119556110359142,0.0016456695972455213,0.0008229549282823597,0.001069338255148722,0.000505082426491796,0.0005522927551081698,0.00038646997382239156,0.0006024406316560034,0.00016508923556079314
IM_Levallois_convergent,19572,19572,0.0,0.30527899391412255,0.48379443595445637,0.04107335272351637,0.09740198071581789,0.001099413909867814,0.04168132634167505,0.0009009093928602355,0.013252300737189802,0.0012697173757692543,0.005083775296279578,0.001142588947501151,0.0026547136889514445,0.0011694606817373129,0.0011334598532801723,0.0007091871967369408,0.0005739461844685896,0.0006108781314861202,0.00044756279691549316,0.0002872173170900584,0.00043477884027768595
IM_Levallois_laminar,19588,19588,0.0,0.3420366602364746,0.4377167513575486,0.051084327737174216,0.09064552558539749,0.00230691613068556,0.04197484413208914,0.0013973626741317347,0.013348534101157177,0.0023794518792754353,0.0049513934640442875,0.0022395731795444686,0.002620265749794084,0.0014801215087951074,0.0012654029164377012,0.001088142037865633,0.0008500058363178818,0.0008662907111188873,0.0007515734055570188,0.0005891184327753257,0.0004077389238156947
IM_Levallois_preferential,16166,16166,0.0,0.3030399363973613,0.4945523200835794,0.037915826073267704,0.09394777708713886,0.0019414574535008178,0.04004898924972805,0.0015206257861396135,0.010967834789127764,0.0023536184793249526,0.0036838183619398927,0.001997817741430878,0.0021379821836688814,0.001116545684552239,0.0010239653009887634,0.0005561562124077248,0.0008750652248618301,0.0005241952442444585,0.0008535145925454017,0.0005460469107538876,0.0003965071434377152
IM_Multiplatform,12,12,0.0,0.024539983009563917,0.7911948024182469,0.09522607960479991,0.032446412821243234,0.01730148908246953,0.01367626323206088,0.009755376253469908,0.0056226725804968515,0.0036731606603030535,0.0015913645373564868,0.0009168151777304844,0.0013965263134492092,0.0006897995816355336,0.000508268430695534,0.00044501583814924716,0.00026059405975787324,0.0002825422879388838,0.0002238531977767216,5.579288054644379e-05,0.00019318803230938125
IM_biface,1780,1780,0.0,0.006786944993215051,0.7291256361757376,0.0025627100792565654,0.16403577327274477,0.0018077301298672233,0.051184806153385505,0.0007741643898096339,0.019192615069220896,0.000625073589613497,0.010893029916759797,0.00017006118497380545,0.005181515149707624,0.00016255482705235298,0.0031907186282551674,0.0001760059344516667,0.002013528313068224,7.425755942051904e-05,0.0012232925345733068,8.005566653031371e-05,0.0007395264323565597
