ID,n_faces_original,n_faces_decimated,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP12_Discoid,498056,20000,0.0,0.13145747899507612,0.5073268956739583,0.07238337388359233,0.17438002262761096,0.02812652692374006,0.03284940535048142,0.010953340777901137,0.012569708657296126,0.009398141069468123,0.006123284438371151,0.0031473761029700382,0.00236847552785066,0.0018775881106534408,0.00209071679788129,0.001043489208783232,0.0012960455298345022,0.0006767319020882001,0.0009356505422820405,0.0004856743582956789,0.0005100735218650611
EXP13_Conical unidirectional,426748,20000,0.0,0.6483938389022756,0.24974606203101876,0.06279576903916821,0.009049970276598224,0.012720073259630949,0.006409436832086526,0.003284132696416852,0.00269856239819823,0.0010906669366584044,0.0012111830455680357,0.0005673954133626146,0.00045175382681037054,0.00033444986204634626,0.00031035290015709086,0.00020078215255453196,0.00026412547155327005,0.0001908780076240962,9.811630831480136e-05,0.00010088542201778269,8.156521793919147e-05
EXP14_Levallois convergent,496416,20000,0.0,0.06835889214789423,0.723548510656948,0.06429500619572458,0.059759972405947624,0.028269035533174287,0.019816681784275453,0.008535508180288849,0.008781612504961211,0.005322662884837703,0.0030327213190654363,0.0029268323929225915,0.0020030066513069826,0.0011615401093358344,0.0009974470785060962,0.0010551555215091838,0.0006432250644412894,0.0005133465487614779,0.00041524623975022036,0.0003323933320816102,0.00023120344826754234
EXP15_Levallois convergent,496139,20000,0.0,0.42488824752104404,0.35267455743975956,0.11586031771840125,0.05822653103023286,0.02020191189305694,0.010315660951552098,0.006214569194150524,0.0026266768094804923,0.0024367676056877255,0.0016797648554964311,0.0012121275263983827,0.0009362182561676779,0.0005308724765106509,0.0003991938769900762,0.000526056007435094,0.00027131355544537846,0.00030637719556315387,0.000263956660777679,0.0002077172548933226,0.0002211621709566782
EXP16_Discoid,495658,20000,0.0,0.22225357801715093,0.5116165602040278,0.08054397376304509,0.09883132147265168,0.02809944861060742,0.01611325063326925,0.008433411806830242,0.008147582358004184,0.00912661219709812,0.004083337437215344,0.004245010529460872,0.002332151431515729,0.0017500048609101696,0.0012654858327599467,0.000638441360034755,0.0007545446826161696,0.0004176168846799875,0.0006432981124287647,0.0003550876098117077,0.0003492821958817864
EXP17_Discoid,323636,20000,0.0,0.6216567392011649,0.22882565052276713,0.07230664011082198,0.015783305352204076,0.027819939704908207,0.0031190008666961318,0.013721646293163806,0.003511657862981907,0.004213629135517984,0.0033012763727554525,0.000955108634275953,0.0016881094324215273,0.0003628141440007901,0.0007320610937095553,0.00046277166939501067,0.0003208316078362318,0.00041920818359180356,0.00022621965672317584,0.00035883077796504506,0.00021455937709942405
EXP18_Discoid,157498,20000,0.0,0.3398534241871158,0.3765849982764074,0.17574958101388524,0.019798756672079126,0.03982246485547748,0.01064997787184917,0.01342347776430097,0.007302307454254128,0.0027740779051974632,0.004327278549325067,0.0024750713130813292,0.0017906786416844686,0.001529817360732855,0.0011305257399402285,0.0010104720767022408,0.0003937398823210776,0.00038639424652805614,0.0005057795385197464,0.0002399164763325594,0.000251260174265609
EXP19_Levallois preferential,495350,20000,0.0,0.1974719654194563,0.5925756806119421,0.05001323051190554,0.09852486549463448,0.023675351923833653,0.010063878034678017,0.009407662424342942,0.003188836528651946,0.004549418036342248,0.0024530354523757875,0.0020063494999143046,0.0013338246615533164,0.0012965874075172724,0.00100297575170745,0.0008065876510099534,0.00042266609661205845,0.000518859113905437,0.00020811177120364985,0.0003643233086419051,0.00011579029977168262
EXP20_Cylindrical bidirectional,452282,20000,0.0,0.10873119578350911,0.6936692355793428,0.0645050289936405,0.06041436991692358,0.017888474154208352,0.021737489164214793,0.008215435741668551,0.009422861064791597,0.003209460322538168,0.0027946996089418417,0.0016374461133007458,0.0022450738267551,0.0017139566324300055,0.001074229997342694,0.0007227157862861913,0.000498516039101432,0.0005044389818674928,0.00021106251901544646,0.0005739544514546483,0.0002303553226669694
EXP21_Levallois preferential,495876,20000,0.0,0.36062681022906234,0.4562404242074118,0.03576944423556378,0.08320400777008194,0.007282023816938117,0.023808669878998562,0.010022478482861684,0.0034442742599298075,0.006150639657752223,0.0024908200008647266,0.0032384895671062792,0.0021359335637292647,0.0010936766429142859,0.0010708910200290802,0.0009127513266253085,0.000598858977111994,0.0007560443225299355,0.00034034583552015586,0.0004620679094904064,0.00035134829547840165
EXP22_Cylindrical unidirectional,496343,20000,0.0,0.7713588988135325,0.047799788732323656,0.110582115301572,0.007105612353054114,0.024762722209507888,0.018849963754885065,0.00206204464612201,0.0073861280886324794,0.003231807166931812,0.00126191933779889,0.001650690071482372,0.0006982912331834016,0.0008485014745415192,0.0006144560563044481,0.0003872116165025138,0.0006005532321811341,0.00017757050567815806,0.0002306548364693959,0.0002469970936891461,0.00014407347560730093
EXP23_Cylindrical unidirectional,311360,20000,0.0,0.12097055577375279,0.6394486210342558,0.07917001841101623,0.0706489227371566,0.018652934691250185,0.025355478977249685,0.012686074368000276,0.007707469086622225,0.005640915237075861,0.0047214907688102195,0.004090569256973454,0.002102313334017635,0.0017221273478673883,0.002064818391649442,0.0014395179409789993,0.0008895749643259873,0.0007731733971765057,0.0007760340140949596,0.0005606878643229317,0.0005787024034027536
EXP24_Cylindrical unidirectional,497498,20000,0.0,0.15934483675851654,0.4496152341896769,0.17106903421948494,0.03147479921496333,0.11363388407888055,0.022606080882001722,0.006982869078338447,0.014682774181386088,0.009668358356202377,0.004843677177927838,0.004971100230016281,0.002711233209589373,0.0017039410450163032,0.0026147161976345645,0.0011045581201110997,0.0009054379484758654,0.0006250130206992843,0.0006750796929308365,0.00040151199859748846,0.00036586039955033273
EXP25_Levallois Nubian,496464,20000,0.0,0.43314962687455255,0.36820617659569443,0.06899269579896802,0.07113351194116453,0.011718599679725083,0.023288295133667234,0.0033631119797344223,0.008889553047216513,0.0020148842553349435,0.0031865069665500435,0.0013238654742698216,0.0012416143785948268,0.0006128286070634058,0.0006935085220510856,0.0004845456859930652,0.00048050143856012104,0.0003571217359897362,0.00036687995111385556,0.00025529911062756484,0.00024087282312874357
EXP26_Levallois recurrent,282224,20000,0.0,0.14481347088577018,0.4899164723462945,0.18625833600377725,0.06610909493157878,0.040208652697318804,0.026572515797250014,0.01801558180213585,0.004922124845113146,0.008381108157388253,0.002646411511932739,0.002465932954503079,0.0023728592916536025,0.001595518388327671,0.0013287524252543364,0.0007526578344240908,0.0012653072429174503,0.0006726746571442097,0.0007715069848950518,0.0005128033089383737,0.0004182179333829156
EXP27_Levallois convergent,510634,20000,0.0,0.3008308496545132,0.5525910909754289,0.027337377618699896,0.06866961351481804,0.004889745251396496,0.024346838346415572,0.0016368287183370417,0.009432554805729354,0.0016291092929034262,0.0029100057906202713,0.0010610456079589304,0.0012135291928007763,0.0008562030639525165,0.0006062205390450527,0.0005868705618996542,0.00035728236765139056,0.00037947947052329004,0.0002466372487328209,0.0002356963218602382,0.0001830216567132992
EXP28_Levallois convergent,491570,20000,0.0,0.4419223467156,0.40750639107676034,0.07761759795392638,0.03679172346731883,0.008366460640712465,0.01148727879681455,0.0017104383762848935,0.004207572654098619,0.0015711218465035927,0.002760532005026424,0.0008513279832141362,0.0013487456556985282,0.0007982105248980891,0.0009004635930141511,0.0005789260147036103,0.0005266511125327867,0.0003288951816795844,0.00025583209710544657,0.0002655117483031608,0.0002039725558044242
EXP29_Levallois preferential,495990,20000,0.0,0.30492526533303166,0.4874145792811641,0.0551467560789207,0.09270297280301473,0.013888917275913681,0.021799316182137703,0.0036513640980555514,0.006037502066331935,0.002870177368668502,0.003517146626827293,0.0016417111754368171,0.001806710020457666,0.0009304524493049724,0.0009702713249130182,0.0006077106140352209,0.0005415293655361171,0.0003602997232812057,0.0004824741353998667,0.00032793649906274894,0.00037690757850664586
EXP30_Levallois Nubian,495722,20000,0.0,0.14079700681908516,0.691492240396649,0.03206248668551672,0.09114245996499395,0.0072675625218085165,0.017730619114079613,0.0026237443026698205,0.006830574750815694,0.0015884439829808973,0.0026193090405229446,0.0009258442776409337,0.0011226873254174046,0.0007326482112643907,0.0007489721623610091,0.0005911056215116299,0.000504505710115422,0.00044606826398012773,0.00032221056141418795,0.0002922148906037627,0.0001592953965689569
EXP31_Levallois laminar,294362,20000,0.0,0.06427745189959544,0.7130120530074734,0.06411221329695997,0.06966387995444419,0.048087719437573985,0.005030027957617319,0.019729802392277302,0.0016065232993247246,0.005863646903718018,0.0020102229332765948,0.001695784011651891,0.001102640250533241,0.0006738326738856349,0.000764515322925571,0.00043000732825786,0.0006659921045388371,0.0002516429914054985,0.0004268429175327749,0.0002770758691551094,0.00031812544785262363
EXP32_Conical unidirectional,491874,20000,0.0,0.3047875003034299,0.3394247994580609,0.18390879618852243,0.07089874109554471,0.03690121401053372,0.01770928990327387,0.017116559284483867,0.009239332758157876,0.006071942918212943,0.0030579854903516734,0.0031216335585761636,0.00223347216826004,0.0014077993869951975,0.0010011968665669343,0.0008580922443133476,0.0009431227369010597,0.00033614817576328173,0.000451368298912212,0.0003156978336980423,0.0002153073194416587
EXP33_Cylindrical bidirectional,493970,20000,0.0,0.20935225461222387,0.6197981297166146,0.06134521059433104,0.04310421495988138,0.016114416948436575,0.01859528345152178,0.007303995723027295,0.008250681453644803,0.003913349196973421,0.0025512733283747442,0.0017921661768501849,0.0016006056507475608,0.0015008931610710281,0.0010418606614388496,0.001387406395899378,0.000888430650129889,0.0006488741564465681,0.0003674463958853597,0.0003022896347145335,0.00014121713178708676
EXP34_Multiplatform,494522,20000,0.0,0.06822988493471524,0.48240966998213114,0.09029847818757558,0.148614542654943,0.06065285364993383,0.09251742094334776,0.01416419142770926,0.011277488763846174,0.005866174365739781,0.007327262147352286,0.0069848859757662045,0.002519172080909101,0.002381790680473081,0.0021264452885948956,0.0009059426633107335,0.0009183097693109671,0.0013301472604213033,0.00051188859737578,0.00047794297271826523,0.0004855076538256281
EXP35_Levallois laminar,496306,20000,0.0,0.15200849632443852,0.7204701084047145,0.01675703631141368,0.04662803172713157,0.012067890894862637,0.019099833323308956,0.011658803093722855,0.008511249228349945,0.004500922895071811,0.0021954825779826512,0.0015881621481332211,0.001056664038660124,0.0008572162356068523,0.0008009855358950892,0.0005002040782296487,0.0004367053734309142,0.0002541437085242292,0.00023988878060669135,0.00024338906555303451,0.00012478625436276763
EXP36_Conical unidirectional,495606,20000,0.0,0.10274368589019096,0.3540296515259794,0.23253453482656045,0.1508961516774257,0.0561397935147975,0.03643841345123985,0.00744486319984413,0.023542063123714756,0.010027265929449039,0.004991073803642945,0.004402425220602238,0.005637509015307688,0.0027597274809054518,0.002154642185662124,0.0019929756973991607,0.0017777819691442516,0.0006846048255191313,0.0008076572429727932,0.000702513908748338,0.0002926655108938781
EXP37_Conical unidirectional,499654,20000,0.0,0.5983937608559724,0.15629835085615082,0.15749545418628091,0.02155247480692928,0.029896214873420975,0.012150289459304143,0.005861088154400873,0.005532443297866725,0.002827949315041338,0.0028250612655707514,0.001724961789746977,0.0014252526244478503,0.0010513655820134722,0.0006792853398341298,0.000882359110464013,0.00030197849629687724,0.00033793404616862174,0.00029315976965491394,0.000256886895305347,0.00021372927512951762
EXP38_Multiplatform,498326,20000,0.0,0.31453158095647693,0.5144160570394247,0.0628399734319895,0.05148021226098847,0.013233163215710277,0.010560544480582875,0.010161611933401945,0.006809901048541349,0.005455423734650451,0.0026051802653678418,0.002317679137671639,0.0007161138107803261,0.0014095235575603683,0.0005842845531037674,0.0009234019107727105,0.0006384467670464402,0.0004641413362979703,0.0003401469287359408,0.00025530029372690513,0.00025731333716978266
EXP39_Multiplatform,498306,20000,0.0,0.3580958772639847,0.2592808398736288,0.18858529610575867,0.06446991977912596,0.06149976602112513,0.015635046294003765,0.01532918331096685,0.006479008202263895,0.006184617009080768,0.006797595039987542,0.004628764338993024,0.003349384968794351,0.0027854072509497212,0.0016708826006106617,0.001347707490023084,0.0008431461122930872,0.001142856635093353,0.0005625592481550531,0.0005733570539036049,0.0007387854012580478
EXP40_Conical unidirectional,463702,20000,0.0,0.47541200584003984,0.34654018149723,0.04894369270811839,0.046281745842048416,0.04182413214293423,0.009040934657711145,0.010310732879705683,0.005156749264303334,0.004100896207096622,0.003445941020787531,0.0016171096960809568,0.0017427936056649603,0.001621307987582435,0.0008085258763721009,0.0005590583034215279,0.0008386454234246727,0.0005076061397765974,0.0005299969679167153,0.0002941308861439833,0.0004238130536407513
EXP41_Subconical unidirectional,280698,20000,0.0,0.19468273885431187,0.4359308934647598,0.23976156277616245,0.04562122176923564,0.031005798206867982,0.019744936586886804,0.011136798103016633,0.005913424166707597,0.004168092592569771,0.0025763584346915384,0.0028449210620722005,0.0015275539995680488,0.0009144615261801231,0.0012320810258728292,0.0007451498045203713,0.0006233643611381474,0.0005218795136237035,0.0004677300553975976,0.0003730334812626337,0.00020800021515420263
EXP42_Multiplatform,439692,20000,0.0,0.1926042308354601,0.21746842924392445,0.28254266200798833,0.1707092766804892,0.03530837484892189,0.03007043198368192,0.019037372245906282,0.010789440293384914,0.010341833006266775,0.010082072991184597,0.005008137584600872,0.001603777671971349,0.0037812314353750276,0.0036673961908966226,0.002161415874035774,0.0010736421018739865,0.0011780180296813204,0.0009781835649802543,0.0008976762635702464,0.0006963971458059555
EXP43_Biface,189134,20000,0.0,0.02719960926770689,0.7639185646363474,0.016438473715364638,0.1143063846727076,0.013172315681522141,0.029333785118009482,0.007225770119425672,0.009291474398585289,0.0035518509485799083,0.0037671189759485323,0.002270475362417775,0.0023137802510807717,0.0014199805845797576,0.0018256186088136555,0.0007908414290474209,0.0010405678953048529,0.0006528721356183358,0.0006304449703356497,0.00043204496661838687,0.00041802626198556367
EXP44_Multiplatform,498134,20000,0.0,0.3033136216086091,0.33436128782601443,0.19275912480595953,0.030555212554056497,0.082825037689261,0.01166885890625892,0.01455178425880703,0.012391598627079562,0.004150540391715046,0.0035684141914122157,0.0028370384540006544,0.0018853440546577748,0.001364128353211841,0.0008251122766533834,0.000656532979708697,0.0006028184921572748,0.0005535664206004313,0.00037439620111928153,0.0004137700154647005,0.00034181189325260006
EXP45_Conical unidirectional,493944,20000,0.0,0.03842907613065217,0.31934552638356356,0.4744881920313723,0.02729203703300089,0.07648519920959106,0.022628849392974888,0.007775446514932307,0.016828785664927574,0.0033012751771106324,0.002681441622015022,0.00390883396876366,0.0017766086031033705,0.0013637597312182418,0.0008831972343416045,0.000812884024485737,0.0006274285547382966,0.0003832209892118517,0.00037724364041468697,0.0003793613093679484,0.000231632784214242
EXP46_Conical unidirectional,491804,20000,0.0,0.8772409221238021,0.010370303499131433,0.04120022921424459,0.04127583834783727,0.011257088046438503,0.0023843077548943983,0.007960135778954512,0.0011573506529593842,0.0015970338630308342,0.0021973547473063573,0.0007128210844358666,0.0006705737963965014,0.0002554757450561414,0.0004194905765739313,0.0004525710723261218,0.00017347940829206247,0.00034213228966964275,7.401373607091997e-05,0.000127331468126396,0.00013154679445281648
EXP47_Conical bidirectional,398114,20000,0.0,0.39701899134156204,0.29506596015320297,0.19918262485112453,0.05455695442529819,0.017033748925624932,0.013967493059770552,0.007415709354727664,0.0023825499101362254,0.004404590006587219,0.0022697558581830867,0.0011423459563903514,0.0015672639335762842,0.0009258157001076187,0.0006421975470698018,0.0005290909940093146,0.0005787752487479996,0.0004028189248765592,0.0003002706589920071,0.00036584398715812757,0.00024719916285450677
EXP48_Multiplatform,498016,20000,0.0,0.2520670304124489,0.42083022229710887,0.1930905832883104,0.06961145852849945,0.016527987751236713,0.01651314190505782,0.00834122799789476,0.00460688876512111,0.004925204161009304,0.002312014516530617,0.002513134384770787,0.002677323688433539,0.001354295957263701,0.0005667082897928958,0.0012654046100329486,0.0008521219370468588,0.000674361487309751,0.0005836392730108481,0.00036251550317212625,0.0003247352459488972
EXP49_Discoid,334312,20000,0.0,0.05561586991344965,0.7036452864694978,0.03805713458822175,0.10154104854234161,0.024484663190019493,0.035022670356813466,0.011218981380711701,0.01086145394644417,0.004757683859133066,0.003433975379356751,0.0034009645900605853,0.0015684270578990576,0.0013960518545696801,0.0008241336264698989,0.001308611702551687,0.0008061426556458249,0.0006104761098014017,0.000533036863987317,0.0004596372734979702,0.00045375063952729933
EXP50_Multiplatform,246821,20000,0.0,0.775532878562884,0.07725294969141315,0.09501282697052309,0.022172972248189933,0.004825731705646386,0.008012864775514954,0.0043380656378252174,0.0026169313593205077,0.002985524035587472,0.0013590060416440362,0.0009625282778549869,0.0010603367345707513,0.0008384126862297545,0.00048207007704578975,0.0007769269293721044,0.0007167194004806723,0.00037853900187163,0.00025078332435317575,0.00019218217404033618,0.00023175036563203812
EXP51_Conical unidirectional,498710,20000,0.0,0.49613873660062524,0.11306467640737168,0.21416042294859594,0.046463830846225705,0.05360382005461365,0.017001294917018905,0.012656581322945342,0.01701965647218316,0.0064613743799210805,0.0040202939424525495,0.005841091342798763,0.004142446291333798,0.0013532340064367281,0.002058926398945691,0.001769095263543983,0.0009776873239728382,0.0011445938712407303,0.0007298044772899708,0.0007192890808196916,0.00067314405166447
EXP52_Levallois preferential,497098,20000,0.0,0.5981628895083447,0.2533001183079146,0.05665141479136429,0.044169515417111796,0.004142176707798486,0.019900373613349353,0.004004590179792372,0.007272390591006867,0.0040400325844590825,0.002668466152955715,0.0014920035558606492,0.0008590110248662372,0.000737706014705116,0.0005320334420084032,0.0006833790659333272,0.00033447321933348004,0.00043302593580034376,0.0002055708848858738,0.0002597871998722905,0.00015104180263698423
EXP53_Levallois recurrent,495846,20000,0.0,0.063411096194179,0.734738622345944,0.02722174097659336,0.05709237009836589,0.05006976481895483,0.016363044008821884,0.01881279313308438,0.006692565979337186,0.006154954445732683,0.00380846595206175,0.004996582923056759,0.0023497607296746365,0.00152973581711723,0.0012477781262887756,0.0017679278353165645,0.0008098742642655696,0.00118763125101152,0.0006622829506118436,0.0005586962021845213,0.0005243119473976164
EXP54_Multiplatform,372492,20000,0.0,0.38764091934878125,0.040248911338529904,0.30023983797226966,0.09035072079404925,0.08104259942995853,0.030860740029066323,0.01065616358980087,0.01774433615770539,0.012774132991326896,0.006191218690880356,0.005100194678213765,0.004436893574864695,0.0029761814724448125,0.002500629978966526,0.0016304524131721548,0.002225222245681788,0.0009144810829118912,0.00090894541460779,0.0010049919553314192,0.0005524268414366845
EXP55_Multiplatform,476294,20000,0.0,0.6301602944842835,0.24986870843455672,0.032357705097492806,0.03853644787122799,0.015645395064380462,0.006464179938004581,0.009209961912479317,0.005407749829218221,0.0035017714217949174,0.0022619646536380174,0.001253456012557991,0.0013540413272917979,0.0009367707444656371,0.0006343020888333959,0.0007902115148455838,0.00048396241840156735,0.00040097409266094246,0.000247171581827796,0.00026945213860881425,0.00021547937342998236
EXP56_Multiplatform,499352,20000,0.0,0.1722369678947833,0.09213547896171662,0.350467934432147,0.15032405103645977,0.09744975967834847,0.03830310607089392,0.03417015332787126,0.008896752287982368,0.01183618621540376,0.010773470581622776,0.008047140233364376,0.008237765029451647,0.003958083610370847,0.002691157620202708,0.002068495003744645,0.003069563908365573,0.002086715073181699,0.0010030792707611156,0.0012929210368805137,0.0009512187264477491
EXP57_Conical bidirectional,343708,20000,0.0,0.06806058694651672,0.1817659363153068,0.43092246555817443,0.11649559245015655,0.07940701720469073,0.04211289981763152,0.026077419583939325,0.014650433112752473,0.011407389477118828,0.006614157821211211,0.006849341214865712,0.0031560194101743987,0.003480182075556821,0.0024843553442305153,0.0021048572701242766,0.0012051253286186755,0.0011933711784583825,0.0008774786632869564,0.000577539377877632,0.0005578318493079703
EXP58_Conical unidirectional,435932,20000,0.0,0.09632538397715525,0.6908771925947371,0.08296301949550963,0.032591416223800206,0.04381923667462193,0.01413420045399072,0.015930830477155572,0.0027962446913056375,0.007459519818040295,0.0029801966156293154,0.0031157158898306126,0.0013314848071225133,0.0016542362384479267,0.0010390002563780943,0.0006392468735571404,0.0008345881305148048,0.0005832084807233594,0.0003224648654823258,0.0004180662524071516,0.00018474718359030325
EXP59_Subconical unidirectional,499640,20000,0.0,0.08606223942144368,0.579607603559574,0.19455777019457796,0.051224477381915365,0.02374797270390358,0.027860686588084018,0.01064811446725078,0.008886566920344048,0.0028813241178406923,0.0034048964417407227,0.00319935016124609,0.0019145913594898762,0.00177035387142199,0.0010613415179763616,0.0008913004554801605,0.0006521847840710173,0.000600977407309084,0.00035235662300121747,0.00043596780847780895,0.00023992421485172073
IM_Levallois_convergent,19572,19572,0.0,0.4071341296155947,0.3660832053013547,0.006419688892577481,0.14485918070890041,0.0013612162787848803,0.04291762797748023,0.0005405314196187879,0.014601309180319188,0.000863404881860232,0.004684009211271864,0.0010061066018291123,0.0028161218720426542,0.000757993978867141,0.0015616967945722006,0.0004144913922458301,0.0014140389145954862,0.00022988339935612443,0.0011973638430658015,0.00019438522834860423,0.0009436145073146831
IM_Levallois_laminar,19588,19588,0.0,0.4164469860905253,0.35738013445396827,0.008060004068146144,0.13602966497550653,0.0022722657843488917,0.04861765384339287,0.0005866301758060203,0.014557806040657099,0.0008872251063013972,0.005222798358476411,0.0011543564533148653,0.0022715250232423503,0.0007202135125013977,0.00153730352633997,0.0005302339521837923,0.0012807587785455628,0.00021135008162509981,0.0012253633830504973,0.00017032015244607658,0.0008374062396213938
IM_Levallois_preferential,16166,16166,0.0,0.39973468522906047,0.3919364994047497,0.004159256538218804,0.1315057376657277,0.0013999672450174532,0.04407106554625955,0.0009081022034308478,0.012585696316227931,0.0006109189532114156,0.0039899269110451555,0.0007803523131909606,0.002259024714967432,0.00041716315183299015,0.0014314356395112677,0.00033289047865344486,0.001403923436986792,0.00026949104569492366,0.001136633929549045,0.00023594059912330565,0.0008312886775408724
IM_Multiplatform,12,12,0.0,3.1807196844442397e-06,0.02173121690833514,1.6906091571363153e-05,0.02173184554788767,2.653465823988205e-05,0.02173210163117656,2.6873661623633073e-05,0.13581150068330763,4.0843838508828366e-05,0.021736335729693634,9.668496704818372e-05,0.2661841378164472,1.948053569275454e-05,0.2661872225907003,9.070218604002002e-05,0.08692018378414994,6.1059779883502725e-06,0.13581243446100214,9.207200482142123e-05,0.021733636206080778
IM_biface,1780,1780,0.0,0.007617501944482279,0.729031015318619,0.0019517478161180815,0.1552033252211787,0.002005947263598823,0.04873532403830405,0.0009746167010913397,0.022233707681060047,0.0006251333099943271,0.014153271751312315,0.00013405176329981186,0.006735722112749266,0.0001794948139834849,0.004030628298948502,0.0001477309192545986,0.0028667669496166225,5.24418098570162e-05,0.001964242891895253,8.445068980058813e-05,0.0012728787048358994
