ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
SDG_L3_645,,3,0.0,0.52701951,0.29544623,0.10991595,0.04574309,0.01706173,0.0041074,0.00062965,6.92e-05,6.48e-06,6.6e-07,7e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L3_804,,4,0.0,0.0647585,0.65305254,0.14924837,0.09378407,0.03368912,0.00372256,0.00157637,0.00014128,2.466e-05,2.34e-06,1.3e-07,4e-08,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L3_890,,4,0.0,0.56419133,0.28930399,0.09339366,0.03627759,0.01317061,0.00308363,0.00049891,6.869e-05,9.79e-06,1.5e-06,1.7e-07,8e-08,1e-08,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_978,,7,0.0,0.56989322,0.26113603,0.05169457,0.08033999,0.02676963,0.00855941,0.00143536,0.00013604,2.075e-05,7.07e-06,4.42e-06,2e-06,7.8e-07,4.4e-07,1e-07,7e-08,5e-08,2e-08,4e-08,2e-08
SDG_L4_1788,,6,0.0,0.37409281,0.38104905,0.20076196,0.03226534,0.00980755,0.00180908,0.0001605,4.439e-05,8.01e-06,1.11e-06,9e-08,6e-08,1e-08,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_1884,,6,0.0,0.6893525,0.18281652,0.05647834,0.05095133,0.0171085,0.00260385,0.00055307,9.788e-05,2.155e-05,7.29e-06,5.43e-06,2.03e-06,8.5e-07,5.7e-07,6e-08,9e-08,7e-08,1e-08,6e-08,1e-08
SDG_L4_1916,,12,0.0,0.21396429,0.59153144,0.11587434,0.0541533,0.01828251,0.00563361,0.00037271,0.00016496,1.434e-05,4.62e-06,1.32e-06,1.78e-06,2.3e-07,4.2e-07,3e-08,6e-08,2e-08,1e-08,1e-08,1e-08
SDG_L4_1951,,4,0.0,0.57647321,0.24262391,0.1143965,0.05182634,0.01204662,0.00209496,0.00044679,7.869e-05,1.137e-05,1.43e-06,1.2e-07,4e-08,1e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2001,,3,0.0,0.46155631,0.33754824,0.14432258,0.04311309,0.0106016,0.00234273,0.0004431,6.494e-05,6.82e-06,5.4e-07,5e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2004,,9,0.0,0.14541646,0.66764412,0.07336256,0.08701445,0.02127041,0.00409437,0.00112379,5.582e-05,1.444e-05,1.97e-06,7.4e-07,5.3e-07,1.2e-07,1.4e-07,2e-08,2e-08,2e-08,0.0,1e-08,0.0
SDG_L4_2158,,20,0.0,0.68063279,0.23905353,0.05418184,0.01877447,0.00543706,0.00142553,0.00037986,3.642e-05,5.584e-05,2.45e-06,1.572e-05,8.9e-07,2.92e-06,2.7e-07,2e-07,6e-08,5e-08,1e-08,1e-07,0.0
SDG_L4_2164,,5,0.0,0.25732596,0.50844588,0.14594581,0.06908599,0.01661037,0.00203189,0.00051371,3.394e-05,5.88e-06,5e-07,4e-08,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2165,,5,0.0,0.12851442,0.57731912,0.2144726,0.05052319,0.02483888,0.00379557,0.00044209,8.013e-05,1.174e-05,1.68e-06,2.7e-07,2.1e-07,4e-08,5e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_2182,,13,0.0,0.50958896,0.33980298,0.1207688,0.02544986,0.00369377,0.0005646,0.00011058,1.776e-05,2.26e-06,3.5e-07,4e-08,3e-08,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2213,,4,0.0,0.25774403,0.49792756,0.17568267,0.04821247,0.01676626,0.00298952,0.00056488,9.849e-05,1.312e-05,8.7e-07,1e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2292,,5,0.0,0.15553055,0.56275016,0.18269354,0.07312035,0.0219046,0.00311679,0.00084039,3.297e-05,9.33e-06,1.13e-06,1e-07,6e-08,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2389,,14,0.0,0.3082353,0.4125625,0.20691378,0.04520223,0.02268498,0.00313413,0.00108818,0.00013463,2.664e-05,8.56e-06,4.96e-06,2.4e-06,9e-07,5.5e-07,1e-07,7e-08,3e-08,1e-08,3e-08,2e-08
SDG_L4_2527,,8,0.0,0.48883066,0.30786804,0.14856368,0.04428622,0.0087705,0.00142398,0.00021464,3.702e-05,4.71e-06,4.7e-07,5e-08,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_2733,,7,0.0,0.21882484,0.59484012,0.10109528,0.06400478,0.01571479,0.00401519,0.00137351,0.00010916,2.041e-05,1.12e-06,3.8e-07,2.6e-07,7e-08,6e-08,1e-08,1e-08,0.0,0.0,0.0,0.0
SDG_L4_2818,,10,0.0,0.54840676,0.30177241,0.11375385,0.02865059,0.00509547,0.00171428,0.0005203,7.917e-05,6.39e-06,5e-07,1.4e-07,9e-08,1e-08,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_3095,,3,0.0,0.39808963,0.2978058,0.21341204,0.05889441,0.02532669,0.00525011,0.00097391,0.00022524,1.995e-05,1.61e-06,3.6e-07,1.4e-07,5e-08,3e-08,1e-08,1e-08,0.0,0.0,0.0,0.0
SDG_L4_3155,,8,0.0,0.53618721,0.29358531,0.12211044,0.03957457,0.00726159,0.0010238,0.00021274,3.683e-05,5.88e-06,1.08e-06,2.3e-07,2e-07,2e-08,5e-08,1e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L4_3192,,6,0.0,0.53827597,0.19384371,0.1524234,0.0914789,0.02092835,0.00247357,0.00037218,8.543e-05,5.573e-05,2.966e-05,1.787e-05,8.69e-06,4.16e-06,1.64e-06,4.8e-07,1.1e-07,2e-08,2e-08,6e-08,5e-08
SDG_L4_3283,,10,0.0,0.57872307,0.19651202,0.14848145,0.06272224,0.01143309,0.00157498,0.00036648,0.00012169,4.275e-05,1.086e-05,6.32e-06,2.94e-06,1.34e-06,5.3e-07,1.2e-07,4e-08,2e-08,1e-08,3e-08,2e-08
SDG_L4_3341,,15,0.0,0.47524663,0.33703675,0.13903441,0.03900404,0.00813669,0.0013298,0.00018545,2.36e-05,2.4e-06,2e-07,2e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3342,,8,0.0,0.65157562,0.14222862,0.09460015,0.06915267,0.03706404,0.00334741,0.00159423,0.00021836,8.951e-05,6.588e-05,3.084e-05,1.861e-05,8.54e-06,3.61e-06,1.4e-06,2.6e-07,8e-08,4e-08,5e-08,9e-08
SDG_L4_3506,,14,0.0,0.49050386,0.06755886,0.31483846,0.10217448,0.0211901,0.00269799,0.00039694,0.00019216,0.00017841,0.00011699,7.593e-05,4.064e-05,2.122e-05,8.82e-06,3.47e-06,9.5e-07,2.4e-07,1.2e-07,1.7e-07,1.9e-07
SDG_L4_3513,,17,0.0,0.63516375,0.23955769,0.09139144,0.0283932,0.0045818,0.0007278,0.00015165,2.464e-05,4.87e-06,1.72e-06,7.3e-07,4.3e-07,1.1e-07,1e-07,2e-08,1e-08,2e-08,0.0,1e-08,0.0
SDG_L4_3821,,6,0.0,0.12486983,0.38764386,0.35690744,0.0634063,0.05657031,0.00900268,0.00124588,0.00030968,3.575e-05,4.96e-06,1.55e-06,1.02e-06,3.5e-07,2.4e-07,5e-08,4e-08,3e-08,1e-08,2e-08,1e-08
SDG_L4_3952,,3,0.0,0.27856599,0.32442589,0.30012932,0.07016357,0.01942993,0.00648483,0.00070549,8.062e-05,1.353e-05,7.5e-07,4e-08,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_3971,,7,0.0,0.56100441,0.29226863,0.09999112,0.03491116,0.00975284,0.0017783,0.00025573,3.386e-05,3.55e-06,3.5e-07,3e-08,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4262,,6,0.0,0.42672189,0.20839619,0.15002421,0.16639847,0.04093756,0.00482896,0.00189071,0.00044538,0.00016294,9.469e-05,5.409e-05,2.647e-05,1.181e-05,4.49e-06,1.33e-06,2.6e-07,6e-08,1.2e-07,1.8e-07,1.8e-07
SDG_L4_4386,,7,0.0,0.64696551,0.23087544,0.07558764,0.0311617,0.01156906,0.00325183,0.00051818,5.99e-05,8.88e-06,1.38e-06,2.3e-07,1.5e-07,2e-08,4e-08,1e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L4_4460,,8,0.0,0.49186064,0.3403594,0.12995569,0.03118742,0.00548359,0.0009358,0.00018142,3.141e-05,4.08e-06,4.7e-07,5e-08,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L4_4583,,6,0.0,0.49535246,0.24541534,0.18480831,0.0583147,0.01205969,0.00339144,0.00057101,7.284e-05,1.198e-05,1.86e-06,2.1e-07,9e-08,1e-08,3e-08,1e-08,0.0,1e-08,0.0,0.0,0.0
SDG_L4_4604,,25,0.0,0.27546628,0.35015785,0.28713113,0.05423291,0.02719522,0.00488724,0.00078372,7.987e-05,3.09e-05,1.896e-05,8.55e-06,4.26e-06,1.99e-06,7.5e-07,2.5e-07,4e-08,1e-08,2e-08,2e-08,3e-08
SDG_L4_4858,,18,0.0,0.65671489,0.21330428,0.08625705,0.03147889,0.00971193,0.00207025,0.00036771,6.524e-05,1.796e-05,5.4e-06,3.36e-06,1.71e-06,6.6e-07,4.6e-07,9e-08,7e-08,3e-08,1e-08,2e-08,1e-08
