ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP11_Cylindrical bidirectional,Bidirectional,20,0.0,0.02079139,0.31442181,0.27029307,0.23276807,0.09036653,0.04776845,0.01212441,0.0091224,0.00148311,0.00056069,0.00023079,5.752e-05,8.11e-06,2.97e-06,5.6e-07,1e-07,2e-08,0.0,0.0,0.0
EXP12_Discoid,Discoid,17,0.0,0.03830833,0.17195692,0.17716897,0.34143828,0.16684697,0.05457266,0.0287768,0.01476831,0.00332394,0.00168688,0.0009381,0.0001455,5.869e-05,6.27e-06,2.32e-06,5.5e-07,2e-07,1.9e-07,4e-08,8e-08
EXP13_Conical unidirectional,Unidirectional,16,0.0,0.15418394,0.22944038,0.15942786,0.22872998,0.140422,0.05098709,0.02017685,0.01079653,0.00493785,0.00067182,0.00017058,4.097e-05,1.012e-05,3.01e-06,7.6e-07,1.6e-07,4e-08,2e-08,2e-08,1e-08
EXP14_Levallois convergent,Levallois convergent,19,0.0,0.3896523,0.09843906,0.16007876,0.1551652,0.11765686,0.04318106,0.02194072,0.00816684,0.00361171,0.00157919,0.000435,6.21e-05,2.126e-05,7.53e-06,1.65e-06,4.5e-07,1.4e-07,7e-08,5e-08,4e-08
EXP15_Levallois convergent,Levallois convergent,17,0.0,0.33731426,0.11327486,0.2602828,0.1870077,0.05886034,0.02552188,0.011508,0.00401209,0.00132922,0.00055419,0.00024194,6.857e-05,1.514e-05,5.14e-06,2.22e-06,8.4e-07,3.8e-07,2.1e-07,1.3e-07,9e-08
EXP16_Discoid,Discoid,17,0.0,0.03857716,0.22489796,0.15680118,0.42839225,0.05170661,0.05418603,0.0233033,0.01344094,0.0067123,0.00116409,0.00047894,0.00028809,3.676e-05,1.281e-05,1.25e-06,2.5e-07,5e-08,2e-08,1e-08,0.0
EXP17_Discoid,Discoid,18,0.0,0.05479018,0.01268217,0.48354395,0.23796468,0.09453315,0.08060193,0.01933578,0.01005366,0.00463047,0.00100864,0.00049426,0.00019125,8.814e-05,3.553e-05,3.36e-05,6.29e-06,5.03e-06,7.6e-07,4.3e-07,1.1e-07
EXP18_Discoid,Discoid,16,0.0,0.29663287,0.14553233,0.26119983,0.14927927,0.09805702,0.0213394,0.00892218,0.01051096,0.00615452,0.00167113,0.00050468,0.00015038,3.811e-05,5.22e-06,1.34e-06,4.1e-07,1.4e-07,8e-08,6e-08,5e-08
EXP19_Levallois preferential,Levallois preferential,27,0.0,0.14946338,0.18284707,0.3604627,0.10689719,0.13824641,0.0365879,0.01305936,0.00923681,0.00230833,0.00056139,0.00022498,7.541e-05,1.767e-05,7.49e-06,2.64e-06,8.9e-07,2.4e-07,5e-08,4e-08,5e-08
EXP20_Cylindrical bidirectional,Bidirectional,11,0.0,0.1016384,0.10849992,0.26628845,0.26110421,0.16689824,0.04386544,0.02893792,0.01530524,0.00519862,0.0015724,0.00049781,0.00012887,4.733e-05,1.128e-05,3.54e-06,1.37e-06,4.8e-07,2.2e-07,1.4e-07,1.1e-07
EXP21_Levallois preferential,Levallois preferential,37,0.0,0.25921392,0.22625262,0.05687435,0.25249675,0.11658833,0.05258829,0.02305539,0.00877142,0.00291105,0.00080811,0.00031611,9.221e-05,2.364e-05,5.32e-06,1.14e-06,7.5e-07,2.2e-07,1.8e-07,1.1e-07,7e-08
EXP22_Cylindrical unidirectional,Unidirectional,24,0.0,0.23451821,0.18093828,0.25917985,0.20444167,0.07531719,0.02396858,0.01385971,0.00565476,0.00151227,0.0004556,0.00012186,2.433e-05,5.97e-06,1.33e-06,2.7e-07,5e-08,3e-08,1e-08,1e-08,1e-08
EXP23_Cylindrical unidirectional,Unidirectional,27,0.0,0.2165429,0.21896836,0.23825137,0.1804291,0.08576888,0.03528898,0.01657656,0.00607415,0.00154068,0.00040962,0.00011507,2.512e-05,6.02e-06,2.21e-06,6.8e-07,2e-07,8e-08,2e-08,1e-08,0.0
EXP24_Cylindrical unidirectional,Unidirectional,12,0.0,0.29763698,0.29679504,0.19774498,0.10422921,0.05241083,0.02788868,0.01422701,0.00612356,0.00213273,0.00061392,0.00015352,3.478e-05,7.18e-06,1.32e-06,2.2e-07,3e-08,1e-08,0.0,0.0,0.0
EXP25_Levallois Nubian,Levallois preferential,24,0.0,0.3563528,0.09772248,0.1449514,0.18211437,0.14893041,0.02594812,0.02211323,0.01395924,0.0063052,0.00126327,0.00023736,7.404e-05,1.989e-05,6.79e-06,1.06e-06,1.6e-07,1e-07,2e-08,3e-08,2e-08
EXP26_Levallois recurrent,Levallois recurrent,21,0.0,0.3977063,0.19799279,0.08937078,0.0987684,0.14622138,0.03635613,0.01937693,0.00839748,0.00380845,0.00144375,0.00041948,0.00011671,1.68e-05,3.76e-06,6.9e-07,1.3e-07,3e-08,2e-08,1e-08,1e-08
EXP27_Levallois convergent,Levallois convergent,22,0.0,0.30732885,0.09116499,0.11355103,0.23758878,0.16093544,0.03556052,0.0357474,0.01206363,0.0037915,0.00163491,0.00046016,0.00013747,2.176e-05,9.75e-06,1.93e-06,9e-07,5.6e-07,1.3e-07,2.2e-07,7e-08
EXP28_Levallois convergent,Levallois convergent,21,0.0,0.47610734,0.1810505,0.03586851,0.13936358,0.09475873,0.04479328,0.01328418,0.01087298,0.00299496,0.00060674,0.00021989,5.883e-05,1.45e-05,5.14e-06,6.5e-07,1.6e-07,2e-08,1e-08,0.0,0.0
EXP29_Levallois preferential,Levallois preferential,35,0.0,0.36086664,0.20685452,0.08868212,0.23051713,0.05648316,0.03424685,0.0137999,0.00579776,0.0016135,0.00079649,0.00021873,7.912e-05,2.574e-05,1.106e-05,4.7e-06,1.82e-06,5e-07,2e-07,3e-08,3e-08
EXP30_Levallois Nubian,Levallois preferential,29,0.0,0.43540336,0.13139968,0.10667055,0.13601749,0.11697295,0.0314972,0.0245479,0.01232124,0.00369408,0.00093891,0.00039916,0.00010399,2.143e-05,6.87e-06,4.04e-06,6.2e-07,3.1e-07,5e-08,7e-08,1.1e-07
EXP31_Levallois laminar,Levallois laminar,32,0.0,0.14410534,0.33962505,0.16391758,0.16749389,0.09395151,0.05965158,0.01099782,0.0151624,0.00322108,0.00119785,0.00051084,0.00012283,3.086e-05,6.33e-06,2.76e-06,1.28e-06,3.5e-07,3.7e-07,1.1e-07,1.8e-07
EXP32_Conical unidirectional,Unidirectional,16,0.0,0.16256209,0.33769412,0.08255854,0.25348509,0.09090985,0.05074144,0.01430237,0.00407114,0.00241011,0.00094399,0.00020791,8.334e-05,2.218e-05,5.43e-06,1.49e-06,5e-07,2.1e-07,9e-08,6e-08,4e-08
EXP33_Cylindrical bidirectional,Bidirectional,15,0.0,0.05033609,0.42314947,0.07376984,0.24799387,0.08058743,0.08432385,0.02265502,0.01234268,0.00318,0.00121854,0.00032738,9.464e-05,1.76e-05,2.65e-06,8.2e-07,1.1e-07,2e-08,0.0,0.0,0.0
EXP34_Multiplatform,Multiplatform,12,0.0,0.22569181,0.09880036,0.23674491,0.31753224,0.07859328,0.02403827,0.01158029,0.00580817,0.00075764,0.00026468,5.971e-05,7.212e-05,2.606e-05,1.378e-05,9.6e-06,4.8e-06,1.69e-06,4.9e-07,9e-08,1e-08
EXP35_Levallois laminar,Levallois laminar,16,0.0,0.20151677,0.08624156,0.25092675,0.28372545,0.10397827,0.0450583,0.01444628,0.00982199,0.00266584,0.00123309,0.00022917,8.475e-05,3.81e-05,1.722e-05,9.18e-06,4.47e-06,1.88e-06,6.5e-07,1.9e-07,7e-08
EXP36_Conical unidirectional,Unidirectional,25,0.0,0.28366677,0.25984329,0.2139938,0.13752913,0.06348539,0.02540702,0.01077256,0.0038054,0.0010699,0.00030306,9.09e-05,2.645e-05,5.33e-06,8.4e-07,1.4e-07,2e-08,0.0,0.0,0.0,0.0
EXP37_Conical unidirectional,Unidirectional,19,0.0,0.2916457,0.18514505,0.23946989,0.17146911,0.06750467,0.02638949,0.00989716,0.00423422,0.002925,0.00105818,0.00019834,4.411e-05,1.542e-05,3.08e-06,4.9e-07,7e-08,1e-08,0.0,0.0,0.0
EXP38_Multiplatform,Multiplatform,17,0.0,0.06392185,0.02656674,0.24100648,0.29270058,0.19106524,0.09924235,0.05621744,0.01600839,0.00802917,0.00348986,0.00095687,0.00053367,9.657e-05,0.0001146,1.81e-05,2.428e-05,4.69e-06,1.68e-06,7.9e-07,6.7e-07
EXP39_Multiplatform,Multiplatform,25,0.0,0.31095325,0.12748901,0.14185709,0.28719498,0.07197082,0.02978302,0.0153524,0.0112766,0.00233311,0.00118894,0.00042671,0.00013876,2.521e-05,7.78e-06,1.7e-06,4e-07,1.2e-07,4e-08,5e-08,2e-08
EXP40_Conical unidirectional,Unidirectional,24,0.0,0.22340269,0.23150847,0.31075289,0.13433722,0.05936028,0.02300776,0.01259961,0.00360109,0.00093904,0.00035034,8.736e-05,4.227e-05,7.97e-06,1.93e-06,7.3e-07,2.1e-07,7e-08,3e-08,2e-08,1e-08
EXP41_Subconical unidirectional,Unidirectional,11,0.0,0.18819394,0.24748453,0.25315623,0.1257861,0.11241079,0.04554779,0.01459527,0.00789658,0.00371936,0.00079537,0.00030608,8.641e-05,1.605e-05,4.75e-06,6.4e-07,1e-07,2e-08,0.0,0.0,0.0
EXP42_Multiplatform,Multiplatform,16,0.0,0.23203746,0.092304,0.322622,0.20540632,0.07269002,0.04118952,0.0205196,0.00804583,0.00397565,0.0007729,0.0002468,9.532e-05,4.917e-05,1.879e-05,1.436e-05,6.73e-06,3.7e-06,1.31e-06,4.3e-07,9e-08
EXP43_Biface,Biface,19,0.0,0.07438758,0.21274148,0.16184906,0.21886648,0.24494269,0.03361153,0.02813342,0.01731393,0.00597596,0.00136102,0.00056624,0.00016267,5.595e-05,2.162e-05,6.33e-06,2.05e-06,8.8e-07,5.3e-07,3.4e-07,2.3e-07
EXP44_Multiplatform,Multiplatform,14,0.0,0.07917623,0.20884926,0.35593254,0.1462583,0.10840853,0.06694143,0.01956268,0.01021959,0.00376416,0.00052947,0.00026846,7.091e-05,1.41e-05,3.48e-06,6.9e-07,1.2e-07,3e-08,1e-08,1e-08,0.0
EXP45_Conical unidirectional,Unidirectional,19,0.0,0.24659995,0.28285181,0.22614273,0.13802843,0.06694826,0.02661553,0.0090107,0.00273488,0.00078224,0.00021428,5.492e-05,1.283e-05,2.75e-06,5.6e-07,1.1e-07,2e-08,0.0,0.0,0.0,0.0
EXP46_Conical unidirectional,Unidirectional,19,0.0,0.30110863,0.30134359,0.20322263,0.10697776,0.04946864,0.02197483,0.00966043,0.00408016,0.00154116,0.0004799,0.00011639,2.18e-05,3.42e-06,5.5e-07,1e-07,2e-08,0.0,0.0,0.0,0.0
EXP47_Conical bidirectional,Bidirectional,13,0.0,0.14826913,0.1888194,0.23116173,0.26870113,0.07460651,0.05105573,0.02149772,0.01091012,0.00276491,0.00175693,0.00033561,9.006e-05,2.516e-05,5.06e-06,6.7e-07,1.2e-07,2e-08,0.0,0.0,0.0
EXP48_Multiplatform,Multiplatform,17,0.0,0.24013579,0.17926967,0.24447016,0.14316274,0.09173749,0.06536196,0.02502805,0.00698771,0.00259767,0.00091277,0.00022476,7.686e-05,2.561e-05,5.38e-06,2.11e-06,9.3e-07,2.2e-07,5e-08,3e-08,2e-08
EXP49_Discoid,Discoid,12,0.0,0.1284761,0.12189516,0.22893826,0.17215082,0.19912434,0.08107631,0.03569682,0.02207832,0.00775419,0.00169241,0.00087464,0.00016637,5.663e-05,1.504e-05,2.4e-06,1.26e-06,4.9e-07,1.9e-07,1.4e-07,1e-07
EXP50_Multiplatform,Multiplatform,13,0.0,0.20663074,0.05561632,0.30785955,0.25363653,0.08220191,0.04064091,0.02302714,0.021808,0.0063887,0.00132472,0.00047648,0.0001531,0.00013645,4.569e-05,3.311e-05,1.033e-05,7.22e-06,2.14e-06,8.2e-07,1.5e-07
EXP51_Conical unidirectional,Unidirectional,15,0.0,0.25719531,0.26478381,0.27082367,0.1190975,0.05115772,0.02254462,0.00865987,0.00388226,0.00117225,0.00046987,0.00016374,3.818e-05,8.8e-06,1.94e-06,3.9e-07,6e-08,1e-08,0.0,0.0,0.0
EXP52_Levallois preferential,Levallois preferential,26,0.0,0.27885778,0.15770049,0.29413108,0.13858155,0.05226592,0.04302797,0.02612707,0.006117,0.00161812,0.00059304,0.00067802,0.00013494,9.109e-05,3.58e-05,2.792e-05,7.64e-06,3.51e-06,8.6e-07,1.9e-07,3e-08
EXP53_Levallois recurrent,Levallois recurrent,14,0.0,0.21815948,0.12044919,0.29841553,0.20982675,0.09166275,0.03301663,0.01841734,0.00567878,0.00249477,0.00119414,0.00047554,0.00014121,4.541e-05,1.204e-05,7.22e-06,2.05e-06,6.9e-07,2.2e-07,1e-07,1.5e-07
EXP54_Multiplatform,Multiplatform,10,0.0,0.14448347,0.06668588,0.47680818,0.1729759,0.03589329,0.06205121,0.02629507,0.00966016,0.00346916,0.00098939,0.0005056,0.00014764,2.532e-05,7.37e-06,1.85e-06,2.9e-07,1e-07,6e-08,4e-08,2e-08
EXP55_Multiplatform,Multiplatform,11,0.0,0.23242853,0.22743721,0.18960752,0.17810172,0.0999446,0.03742489,0.02032198,0.00994065,0.00362394,0.00077833,0.00028833,7.817e-05,2e-05,3.24e-06,6.7e-07,1.4e-07,4e-08,2e-08,1e-08,1e-08
EXP56_Multiplatform,Multiplatform,15,0.0,0.19828554,0.24609653,0.33120908,0.12962139,0.04186632,0.0338451,0.01368481,0.00295489,0.0013686,0.0007623,0.00023113,3.059e-05,2.855e-05,1.042e-05,3.09e-06,9.7e-07,3.5e-07,1.6e-07,1e-07,8e-08
EXP57_Conical bidirectional,Bidirectional,14,0.0,0.11995532,0.22899376,0.29874808,0.2073488,0.0742684,0.03920837,0.0225429,0.0048494,0.00305363,0.0007201,0.00022837,6.012e-05,1.67e-05,4.72e-06,9.1e-07,2.2e-07,9e-08,5e-08,3e-08,2e-08
EXP58_Conical unidirectional,Unidirectional,16,0.0,0.19022844,0.10498966,0.27075858,0.27807791,0.10190098,0.0178255,0.02276877,0.0097066,0.00286786,0.00049735,0.00024783,8.365e-05,2.62e-05,1.275e-05,5.17e-06,1.9e-06,5.7e-07,2.2e-07,4e-08,2e-08
EXP59_Subconical unidirectional,Unidirectional,26,0.0,0.1535496,0.20626789,0.29762304,0.19294769,0.09372513,0.0380535,0.01108147,0.00395248,0.00195871,0.00060316,0.00017841,4.586e-05,9.59e-06,2.69e-06,7e-07,6e-08,1e-08,0.0,0.0,0.0
IM_Levallois_convergent,Levallois_convergent,24,0.0,0.14402045,0.41590614,0.04840778,0.09726927,0.13401379,0.04821978,0.09956007,0.00340363,0.00811736,0.00070123,0.00021543,9.915e-05,4.277e-05,1.892e-05,3.67e-06,5e-07,5e-08,1e-08,1e-08,0.0
IM_Levallois_laminar,Levallois_laminar,25,0.0,0.10887811,0.37272486,0.08042853,0.10562247,0.1570445,0.06792528,0.08769752,0.00876481,0.00882702,0.00135927,0.00038923,0.00027311,4.735e-05,1.288e-05,4.56e-06,4.2e-07,6e-08,1e-08,0.0,0.0
IM_Levallois_preferential,Levallois_preferential,24,0.0,0.13888802,0.4429459,0.02241035,0.07122093,0.13789019,0.06594653,0.10920405,0.00233467,0.00827737,0.00045697,0.00012608,0.00020755,6.345e-05,2.18e-05,5.7e-06,3.9e-07,4e-08,1e-08,1e-08,0.0
IM_Multiplatform,multifacial,6,0.0,8.037e-05,0.00235875,0.00052994,0.85144882,0.00073265,0.07583894,0.00039778,0.06454466,0.00011079,0.0033174,1.792e-05,0.00059959,1.57e-06,1.956e-05,9e-08,8.5e-07,0.0,2.1e-07,0.0,1.1e-07
IM_biface,biface,24,0.0,0.00632544,0.78784845,0.05620309,0.06233134,0.01951597,0.03964587,0.00092442,0.02238909,0.00091761,0.00342884,0.00021745,0.00021059,3.402e-05,6.31e-06,1.24e-06,2.4e-07,4e-08,1e-08,0.0,0.0
IM_conical_unipolar_cortical,conical_unipolar_cortical,12,0.0,0.25727079,0.29392629,0.23136341,0.13523672,0.0591823,0.01871365,0.00380909,0.00032238,6.25e-06,6.936e-05,6.033e-05,2.791e-05,8.92e-06,2.14e-06,4e-07,6e-08,1e-08,0.0,0.0,0.0
IM_conical_unipolar_scarred,conical_unipolar_scarred,13,0.0,0.26067892,0.27108318,0.23507915,0.14980534,0.06086798,0.01739775,0.00420557,0.00059186,7.234e-05,0.00011117,6.736e-05,2.709e-05,9.4e-06,2.4e-06,4.2e-07,6e-08,1e-08,0.0,0.0,0.0
IM_cylindrical_bipolar,cylindrical_bipolar,12,0.0,1.1e-07,0.46322889,8.4e-07,0.36084637,1.13e-06,0.14046619,6.2e-07,0.03101985,1.7e-07,0.00408747,3e-08,0.00033094,0.0,1.682e-05,0.0,5.5e-07,0.0,1e-08,0.0,0.0
IM_cylindrical_unipolar_cortical,cylindrical_unipolar_cortical,12,0.0,0.16563674,0.21720634,0.21230896,0.16919162,0.11385488,0.0658562,0.03308856,0.01454193,0.00561852,0.00191595,0.00057851,0.0001551,3.702e-05,7.88e-06,1.5e-06,2.6e-07,4e-08,1e-08,0.0,0.0
IM_cylindrical_unipolar_scarred,cylindrical_unipolar_scarred,13,0.0,0.16734856,0.2014291,0.21453727,0.18131829,0.11502586,0.06326286,0.03343712,0.01530524,0.00567615,0.00186634,0.00058461,0.00016162,3.739e-05,7.75e-06,1.52e-06,2.6e-07,4e-08,1e-08,0.0,0.0
IM_discoid,bifacial_discoid,16,0.0,0.00018693,0.26256219,3.702e-05,0.37135108,0.00021037,0.30409547,0.00017716,0.04286827,8.696e-05,0.01789733,1.229e-05,0.00046931,5.4e-07,4.42e-05,4e-08,8.1e-07,0.0,2e-08,0.0,0.0
IM_discoid_unifacial,unifacial_discoid,8,0.0,0.32196558,0.06439543,0.39332891,0.08282341,0.03030015,0.07095266,0.00702595,0.01058793,0.01379241,0.0041288,0.00052684,0.000112,4.874e-05,1.016e-05,7.9e-07,2e-07,5e-08,0.0,0.0,0.0
SDG_L2_489,,4,0.0,0.22542372,0.19437533,0.24866086,0.18468351,0.07857322,0.03577433,0.01834974,0.00858728,0.00379668,0.00125837,0.00036155,0.00011883,3.026e-05,5.2e-06,9.1e-07,1.6e-07,2e-08,0.0,0.0,0.0
SDG_L2_494,,5,0.0,0.23706384,0.26817378,0.21403782,0.13619632,0.07527941,0.03854506,0.01851725,0.00802124,0.00297421,0.00091026,0.00022597,4.559e-05,7.75e-06,1.23e-06,2.1e-07,4e-08,1e-08,0.0,0.0,0.0
SDG_L3_1066,,12,0.0,0.43433055,0.23965312,0.1204424,0.10264341,0.06380594,0.02518147,0.00879341,0.00329681,0.00120627,0.00043367,0.0001515,4.723e-05,1.166e-05,2.12e-06,3.5e-07,7e-08,2e-08,0.0,0.0,0.0
SDG_L3_1163,,6,0.0,0.21160263,0.2154759,0.24318304,0.13494315,0.10718257,0.04776171,0.02000675,0.01356408,0.00461635,0.00120374,0.00033977,9.251e-05,2.287e-05,3.92e-06,8.4e-07,1.5e-07,2e-08,0.0,0.0,0.0
SDG_L3_1191,,6,0.0,0.37071764,0.24827871,0.15886282,0.11575855,0.05982697,0.02537592,0.01294037,0.00558596,0.00170381,0.00058179,0.00024928,8.76e-05,2.396e-05,5.45e-06,1e-06,1.5e-07,2e-08,0.0,0.0,0.0
SDG_L3_1318,,9,0.0,0.09532987,0.29319899,0.0521345,0.33616365,0.07314658,0.09148409,0.03853544,0.01331873,0.0044035,0.00151498,0.00059664,0.0001135,4.298e-05,1.057e-05,3.53e-06,1.31e-06,5.6e-07,2.9e-07,1.8e-07,1.2e-07
SDG_L3_1416,,11,0.0,0.50738995,0.18471344,0.11171238,0.06105236,0.04604052,0.03832035,0.03011817,0.01246519,0.00573232,0.00195357,0.0003841,9.003e-05,2.079e-05,5.45e-06,1.09e-06,2.4e-07,5e-08,1e-08,0.0,0.0
SDG_L3_1437,,8,0.0,0.20106318,0.05832852,0.27660191,0.27170255,0.09479666,0.05477855,0.03204239,0.00671742,0.00243697,0.0011116,0.00034686,5.243e-05,1.522e-05,4.45e-06,9.7e-07,1.9e-07,5e-08,5e-08,2e-08,2e-08
SDG_L3_1492,,12,0.0,0.36977384,0.27316579,0.15544564,0.09816932,0.03915682,0.03032456,0.02261087,0.00566364,0.00393854,0.00116912,0.00044994,9.625e-05,2.821e-05,6.55e-06,7.2e-07,1.5e-07,3e-08,1e-08,1e-08,0.0
SDG_L3_1547,,10,0.0,0.2024178,0.21838952,0.14406898,0.28804154,0.07758418,0.03414231,0.02335572,0.00679488,0.00384307,0.00084592,0.00038748,8.75e-05,3.608e-05,3.74e-06,1e-06,2.3e-07,5e-08,1e-08,0.0,0.0
SDG_L3_155,,15,0.0,0.18119375,0.32551545,0.16715186,0.21180679,0.03795958,0.0581254,0.00901579,0.00761788,0.00075851,0.00067469,0.00010712,5.964e-05,1.089e-05,2.02e-06,5.6e-07,5e-08,1e-08,0.0,0.0,0.0
SDG_L3_1677,,8,0.0,0.41287053,0.17016527,0.17675181,0.13711919,0.06012763,0.01702008,0.01066978,0.00944994,0.00383141,0.00116296,0.00050245,0.00021851,6.569e-05,2.4e-05,1.356e-05,5.1e-06,1.33e-06,3.7e-07,1.9e-07,2e-07
SDG_L3_1748,,7,0.0,0.32701008,0.13454515,0.20140472,0.20962323,0.08125543,0.01901074,0.01273531,0.00861756,0.00398888,0.001365,0.00033315,8.067e-05,2.399e-05,5.24e-06,7.2e-07,1e-07,2e-08,0.0,0.0,0.0
SDG_L3_188,,7,0.0,0.38092078,0.33770886,0.1760689,0.05657516,0.01494145,0.01065445,0.01062353,0.00735422,0.00354074,0.00122754,0.00031163,6.003e-05,1.014e-05,1.99e-06,4.6e-07,9e-08,1e-08,0.0,0.0,0.0
SDG_L3_303,,10,0.0,0.06005461,0.44452218,0.15433889,0.18079388,0.05965383,0.06749594,0.0165206,0.01194408,0.00291646,0.00138352,0.00024557,0.00010913,1.501e-05,5.61e-06,4.9e-07,1.8e-07,1e-08,0.0,0.0,0.0
SDG_L3_434,,6,0.0,0.3017653,0.22106889,0.1282452,0.11917511,0.11388193,0.07275396,0.03032949,0.00909662,0.00251584,0.00081078,0.00026371,7.242e-05,1.666e-05,3.34e-06,6.2e-07,1.1e-07,2e-08,0.0,0.0,0.0
SDG_L3_55,,6,0.0,0.18042545,0.28491997,0.18459422,0.18718085,0.1019824,0.03294062,0.01587165,0.00823463,0.00258836,0.00088501,0.0002542,9.535e-05,2.152e-05,4.24e-06,1.34e-06,1.6e-07,4e-08,0.0,0.0,0.0
SDG_L3_636,,9,0.0,0.30806803,0.14314604,0.11407858,0.22610617,0.1185483,0.04979311,0.02940769,0.0074953,0.0022131,0.00058249,0.00030869,0.00013105,6.68e-05,3.07e-05,1.385e-05,6.68e-06,2.62e-06,6.9e-07,1e-07,3e-08
SDG_L3_645,,3,0.0,0.30098252,0.23711441,0.14435149,0.11755449,0.10027582,0.06123893,0.0256185,0.00840302,0.00284853,0.00108495,0.0003783,0.00011089,2.914e-05,7.15e-06,1.54e-06,2.7e-07,4e-08,0.0,0.0,0.0
SDG_L3_804,,6,0.0,0.10661239,0.42920406,0.18452609,0.16647529,0.05471989,0.03223334,0.01625669,0.0036369,0.00458105,0.0011048,0.00052157,8.755e-05,3.418e-05,4.79e-06,1.23e-06,1.5e-07,2e-08,0.0,0.0,0.0
SDG_L3_890,,4,0.0,0.34575859,0.2494513,0.13241934,0.10217471,0.08462315,0.0486446,0.02086506,0.00921467,0.00446386,0.00177225,0.00049308,9.79e-05,1.705e-05,3.51e-06,7.7e-07,1.4e-07,2e-08,0.0,0.0,0.0
SDG_L3_978,,7,0.0,0.27838324,0.17916407,0.05809762,0.18169306,0.13526786,0.10500796,0.04362302,0.01145609,0.00526471,0.0012844,0.00062111,9.613e-05,3.386e-05,5.13e-06,1.36e-06,3.1e-07,4e-08,2e-08,1e-08,1e-08
SDG_L4_1788,,6,0.0,0.21849237,0.31400066,0.27795554,0.08572198,0.05813371,0.02817045,0.00686481,0.00587925,0.00316865,0.00108255,0.00038442,0.00011693,2.281e-05,4.76e-06,9.5e-07,1.3e-07,2e-08,0.0,0.0,0.0
SDG_L4_1884,,7,0.0,0.46392739,0.13735733,0.09576767,0.13417937,0.09184749,0.04119962,0.01619785,0.01040949,0.00624576,0.0022029,0.00053148,0.00010799,1.928e-05,4.7e-06,1.32e-06,2.5e-07,7e-08,2e-08,1e-08,1e-08
