ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
SDG_L4_3342,,8,0.0,0.84410879,0.10902137,0.03485193,0.00969522,0.00213447,7.586e-05,5.442e-05,1.625e-05,2.306e-05,7.07e-06,7.2e-06,2.17e-06,1.44e-06,4.1e-07,1.6e-07,3e-08,6e-08,1e-08,6e-08,1e-08
SDG_L4_3506,,16,0.0,0.81913274,0.03410172,0.13039885,0.01493851,0.00120803,8.531e-05,4.816e-05,2.47e-05,3.122e-05,1.106e-05,1.173e-05,3.36e-06,3.23e-06,6.3e-07,5.6e-07,5e-08,7e-08,1e-08,4e-08,2e-08
SDG_L4_3513,,21,0.0,0.7549757,0.19961484,0.03992798,0.00507844,0.00032431,2.406e-05,3.337e-05,2.7e-06,1.247e-05,1.36e-06,3.43e-06,5.9e-07,4.7e-07,1.8e-07,0.0,3e-08,4e-08,0.0,4e-08,0.0
SDG_L4_3821,,6,0.0,0.2742591,0.4931354,0.21100753,0.01536257,0.00580931,0.00033018,4.732e-05,1.018e-05,2.154e-05,5.52e-06,6.45e-06,2.55e-06,1.21e-06,8.1e-07,9e-08,1.4e-07,3e-08,1e-08,5e-08,1e-08
SDG_L4_3952,,3,0.0,0.50028428,0.33750067,0.14625566,0.01425738,0.00152137,0.00015753,1.515e-05,2.06e-06,3.41e-06,8.9e-07,8.7e-07,4.3e-07,1.1e-07,1.3e-07,0.0,2e-08,1e-08,0.0,1e-08,0.0
SDG_L4_3971,,7,0.0,0.7343458,0.22147085,0.03842856,0.00529867,0.00039867,2.975e-05,1.879e-05,1.31e-06,5.01e-06,6.6e-07,1.3e-06,3.2e-07,1.5e-07,1e-07,0.0,2e-08,2e-08,0.0,2e-08,0.0
SDG_L4_4262,,7,0.0,0.69785701,0.1451959,0.12202277,0.03162591,0.00293209,0.00022278,6.333e-05,3.077e-05,2.165e-05,1.319e-05,7.62e-06,4.07e-06,1.8e-06,7.9e-07,2.1e-07,6e-08,1e-08,1e-08,2e-08,3e-08
SDG_L4_4386,,7,0.0,0.80165858,0.16568495,0.0276939,0.0042447,0.00059723,7.163e-05,3.017e-05,1.67e-06,1.161e-05,1.13e-06,3.14e-06,5.6e-07,4.2e-07,1.9e-07,0.0,3e-08,4e-08,0.0,4e-08,0.0
SDG_L4_4460,,8,0.0,0.67523505,0.26860711,0.0507541,0.00514232,0.00022387,1.163e-05,1.665e-05,1.81e-06,4.81e-06,7.8e-07,1.25e-06,3.3e-07,1.4e-07,9e-08,0.0,1e-08,2e-08,0.0,2e-08,0.0
SDG_L4_4583,,7,0.0,0.75191736,0.19152424,0.05056403,0.00546814,0.00042404,6.206e-05,2.44e-05,1.52e-06,9.38e-06,1.15e-06,2.49e-06,5.7e-07,3.3e-07,1.9e-07,1e-08,3e-08,3e-08,0.0,3e-08,0.0
SDG_L4_4604,,26,0.0,0.51779029,0.33379397,0.13607122,0.01051213,0.00167752,0.00010755,2.294e-05,8.25e-06,6.73e-06,4.03e-06,2.7e-06,1.31e-06,8.4e-07,2.8e-07,1.8e-07,3e-08,2e-08,0.0,1e-08,1e-08
SDG_L4_4858,,27,0.0,0.67615848,0.2636411,0.05176394,0.00739797,0.00091222,4.905e-05,4.392e-05,4.31e-06,1.848e-05,2.44e-06,5.38e-06,1.2e-06,8.9e-07,4.1e-07,4e-08,7e-08,4e-08,0.0,5e-08,0.0
