"ID","Pos_X","Pos_Y","Pos_Z","Scar_ID","Start_X","Start_Y","Start_Z","End_X","End_Y","End_Z","Length","Direct_X","Direct_Y","Direct_Z","Typology"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,25,39.1507133789069,24.0118227440204,6.53825495981325,7.40701216419679,55.6009584700708,-36.0519610859116,61.8018006659121,-0.513637157375236,0.511136170559412,-0.689141992414732,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,26,11.4751305027585,2.89260066246995,3.66588430125586,9.27554184139519,6.5630133640414,-3.20563744513321,8.09493241418066,-0.271724153929941,0.453421043410027,-0.848867092991606,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,27,17.3918718997562,108.003549324853,3.63865988922759,9.72137294558486,94.7421270535494,13.3936761819189,18.1621093966107,-0.422335246785966,-0.730169716617765,0.537108112260996,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,28,0,0,4.181,4.61852778244065e-14,84.2393308085411,14.8766167135819,84.9156114737136,5.43896193207107e-16,0.992035850022916,0.125955834598128,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,29,45.3302441275018,44.5970334539002,6.77798845015913,30.8094896055622,48.8077928810205,14.0409085725532,16.77297873199,-0.865723062907431,0.251044223831836,0.433013136095023,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,30,-32.8112843829316,92.4740944116771,5.12614126237896,-27.4868935498585,90.0592131285012,-6.82625518366268,13.3056593282143,0.400159864440759,-0.181492793675788,-0.898294188300532,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,31,-45.7868428425784,57.2821422068074,6.8653609594662,-20.9533327097851,54.0251203534422,-27.0002485873408,42.1211458396567,0.589573470468431,-0.0773251009306289,-0.804004945063075,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,32,-32.9433046315604,91.4113037580765,5.828272402196,-17.2632710238181,75.299635052969,15.1658918051681,24.3442079049171,0.644097095661724,-0.661827600554348,0.383566367796509,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,33,47.5804116957175,64.8399720522961,2.95176877478933,30.5485679268269,67.8215937209974,14.3242441629466,20.6955784262583,-0.822970173536235,0.144070467966157,0.549512323546754,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,34,-27.2552425672527,97.0537921899607,4.43504693710598,-10.104141380819,81.0631825557283,15.3119959241165,25.8489436466507,0.663512653394486,-0.618617528546639,0.420788916394262,"Levallois preferential"
"EXP01_Levallois preferential",0.144019969272146,45.1994127565209,5.08531426295275,35,47.6989475173808,71.0379740231008,3.73023334541762,40.83729165438,69.0405926424184,-8.90059499834578,14.5123973971142,-0.472813393627526,-0.137632765009559,-0.870347469004331,"Levallois preferential"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,1,21.8198243808399,-9.2715597645396,-1.75460403562775,3.56751425025995,-7.54507123584172,4.42325083487507,19.3466658249837,-0.943434403410714,0.0892395901348721,0.31932400788796,"Cylindrical bidirectional"
"EXP02_Cylindrical bidirectional",6.33655039949741,4.73254884529137,5.4858439587417,2,24.185619193756,-6.74171696712498,4.1055437297428,23.2487524861416,3.49797011202108,2.88866105004653,10.3542123873722,-0.0904816969716591,0.988939254484889,-0.117525373651825,"Cylindrical bidirectional"
