ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
EXP11_Cylindrical bidirectional,Bidirectional,20,0.0,0.0276802,0.38387073,0.28567026,0.20480472,0.06404834,0.02610587,0.004829,0.00259775,0.00029572,7.556e-05,1.86e-05,2.84e-06,3.2e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
EXP12_Discoid,Discoid,17,0.0,0.05617798,0.22840222,0.20556465,0.32886104,0.12969717,0.0323596,0.01278044,0.00509416,0.00065818,0.00027866,9.747e-05,1.999e-05,4.8e-06,2.52e-06,4e-07,3.9e-07,8e-08,1.3e-07,2e-08,1e-07
EXP13_Conical unidirectional,Unidirectional,16,0.0,0.2072908,0.2802315,0.17010727,0.20266364,0.09932496,0.02804933,0.00810786,0.00310679,0.00099269,9.995e-05,1.902e-05,3.95e-06,1.23e-06,5.9e-07,2.7e-07,1e-07,3e-08,1e-08,1e-08,1e-08
EXP14_Levallois convergent,Levallois convergent,19,0.0,0.48987859,0.11157232,0.15910857,0.12767417,0.07817846,0.02206677,0.00823015,0.00225714,0.00074206,0.00023081,4.527e-05,7.68e-06,4.43e-06,2.24e-06,8.7e-07,3e-07,9e-08,3e-08,2e-08,3e-08
EXP15_Levallois convergent,Levallois convergent,17,0.0,0.41438021,0.12514725,0.25254573,0.15128883,0.03799874,0.01282018,0.00431411,0.00105989,0.00026734,0.00011161,4.403e-05,1.365e-05,4.93e-06,2.01e-06,8.1e-07,3e-07,1.4e-07,1e-07,8e-08,7e-08
EXP16_Discoid,Discoid,17,0.0,0.05406916,0.29030309,0.1743411,0.39583821,0.03831637,0.03155316,0.00993264,0.00407164,0.00134727,0.0001644,4.467e-05,1.6e-05,1.44e-06,7e-07,6e-08,4e-08,2e-08,1e-08,1e-08,1e-08
EXP17_Discoid,Discoid,18,0.0,0.07740367,0.0182812,0.55227036,0.2222383,0.06982545,0.04778263,0.00788024,0.00295231,0.00094844,0.00017998,0.00011824,5.39e-05,3.517e-05,1.664e-05,8.5e-06,3.62e-06,8.7e-07,3.5e-07,1e-07,3e-08
EXP18_Discoid,Discoid,16,0.0,0.37171528,0.16450637,0.25811277,0.12252452,0.06427282,0.01099782,0.00340807,0.00290973,0.00123392,0.00024349,5.076e-05,1.625e-05,4.97e-06,1.69e-06,8.5e-07,3.7e-07,1.4e-07,7e-08,5e-08,5e-08
EXP19_Levallois preferential,Levallois preferential,27,0.0,0.19394989,0.21828254,0.37297378,0.09131575,0.09554639,0.01981155,0.00501592,0.00248224,0.0004478,0.00010298,4.473e-05,1.612e-05,6.15e-06,2.73e-06,9.4e-07,2.6e-07,6e-08,4e-08,6e-08,7e-08
EXP20_Cylindrical bidirectional,Bidirectional,11,0.0,0.14562251,0.13945225,0.30047714,0.24495263,0.12555334,0.0257428,0.01210886,0.00450445,0.00118585,0.00029876,6.293e-05,2.184e-05,1.07e-05,3.71e-06,1.49e-06,4.6e-07,1.3e-07,5e-08,5e-08,6e-08
EXP21_Levallois preferential,Levallois preferential,37,0.0,0.33722806,0.26647241,0.05907727,0.21638751,0.07996627,0.02822445,0.00926341,0.00252859,0.00065118,0.00013326,4.539e-05,1.284e-05,5.63e-06,2.12e-06,7.7e-07,4.1e-07,1.2e-07,1.3e-07,8e-08,8e-08
EXP22_Cylindrical unidirectional,Unidirectional,24,0.0,0.29455467,0.20718216,0.25871513,0.16961161,0.050267,0.01252972,0.00527608,0.00149548,0.00028683,6.727e-05,1.15e-05,1.71e-06,4.4e-07,2.4e-07,7e-08,4e-08,3e-08,1e-08,2e-08,1e-08
EXP23_Cylindrical unidirectional,Unidirectional,27,0.0,0.27360576,0.25186935,0.2393782,0.15119794,0.05747048,0.01822299,0.00629113,0.00160832,0.00028548,5.666e-05,1.065e-05,1.77e-06,7e-07,3.5e-07,1.4e-07,5e-08,2e-08,0.0,0.0,0.0
EXP24_Cylindrical unidirectional,Unidirectional,12,0.0,0.35398755,0.32202048,0.1873792,0.08270109,0.03330933,0.01354047,0.0050629,0.00154425,0.00037,7.124e-05,1.158e-05,1.66e-06,2.1e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP25_Levallois Nubian,Levallois preferential,24,0.0,0.45533716,0.11419918,0.14683267,0.15392079,0.10242756,0.01350422,0.00859235,0.00384219,0.00115414,0.00015703,2.303e-05,6.62e-06,1.25e-06,1.19e-06,2.5e-07,1.4e-07,1.5e-07,1e-08,6e-08,1e-08
EXP26_Levallois recurrent,Levallois recurrent,21,0.0,0.48819697,0.22210736,0.08697962,0.08001355,0.09387024,0.01836856,0.00725351,0.00230363,0.00070637,0.00015699,3.464e-05,7.15e-06,8.8e-07,3.2e-07,1.1e-07,3e-08,3e-08,1e-08,1e-08,1e-08
EXP27_Levallois convergent,Levallois convergent,22,0.0,0.4106899,0.10896454,0.12047161,0.2086003,0.11239833,0.01921016,0.01472726,0.00368087,0.00090988,0.00025676,5.803e-05,2.115e-05,5.11e-06,4.09e-06,6e-07,7.4e-07,2.8e-07,1e-07,2.2e-07,6e-08
EXP28_Levallois convergent,Levallois convergent,21,0.0,0.56770061,0.19823413,0.03400399,0.10976595,0.06025975,0.02181558,0.00475057,0.00283203,0.00054998,6.686e-05,1.642e-05,3.44e-06,3.6e-07,1.9e-07,8e-08,1e-08,2e-08,0.0,0.0,0.0
EXP29_Levallois preferential,Levallois preferential,35,0.0,0.43801164,0.2333549,0.08495301,0.18356809,0.03604126,0.01716477,0.00499521,0.00145967,0.00030461,0.00010849,2.11e-05,8.13e-06,5.45e-06,1.75e-06,1.32e-06,3.3e-07,1.5e-07,7e-08,1e-08,3e-08
EXP30_Levallois Nubian,Levallois preferential,29,0.0,0.53284801,0.14817675,0.10441005,0.11020751,0.07537513,0.01578186,0.00900419,0.00325669,0.00068176,0.0001568,6.718e-05,2.166e-05,7.16e-06,3.17e-06,1.51e-06,2.3e-07,1.4e-07,4e-08,4e-08,9e-08
EXP31_Levallois laminar,Levallois laminar,32,0.0,0.18789839,0.3970251,0.16764558,0.14279383,0.06353848,0.03108917,0.00436808,0.00468247,0.00065834,0.00019866,6.072e-05,2.92e-05,5.69e-06,3.94e-06,1.01e-06,6.8e-07,1.7e-07,2.5e-07,7e-08,1.7e-07
EXP32_Conical unidirectional,Unidirectional,16,0.0,0.20938765,0.39504861,0.08458701,0.21619899,0.06125659,0.02632704,0.00544021,0.00110201,0.00047976,0.00013432,2.417e-05,9e-06,3.01e-06,1.02e-06,3.6e-07,1.3e-07,5e-08,3e-08,3e-08,3e-08
EXP33_Cylindrical bidirectional,Bidirectional,15,0.0,0.06736441,0.51762816,0.07839674,0.22013795,0.05703642,0.04592295,0.00915577,0.00353339,0.00062948,0.00016062,2.853e-05,4.92e-06,5.6e-07,6e-08,1e-08,0.0,0.0,0.0,0.0,0.0
EXP34_Multiplatform,Multiplatform,12,0.0,0.2920437,0.12359201,0.24208506,0.26938204,0.0538694,0.0129066,0.00433765,0.00153215,0.00015004,4.032e-05,2.015e-05,1.946e-05,1.042e-05,5.8e-06,3.14e-06,1.39e-06,4.9e-07,1.3e-07,2e-08,1e-08
EXP35_Levallois laminar,Levallois laminar,16,0.0,0.26729089,0.11224331,0.26429773,0.24840786,0.0736665,0.02480183,0.00567089,0.0027911,0.00055834,0.00018445,4.28e-05,2.172e-05,1.142e-05,6.07e-06,3.03e-06,1.31e-06,4.8e-07,1.6e-07,7e-08,5e-08
EXP36_Conical unidirectional,Unidirectional,25,0.0,0.34152145,0.28548116,0.20498984,0.10977465,0.04058114,0.01253433,0.00390947,0.00097241,0.00019031,3.703e-05,6.86e-06,1.16e-06,1.6e-07,3e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP37_Conical unidirectional,Unidirectional,19,0.0,0.35746178,0.20788071,0.23335725,0.13866601,0.04393324,0.01324847,0.00367374,0.00111939,0.0005175,0.00012399,1.523e-05,2.18e-06,4.6e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP38_Multiplatform,Multiplatform,17,0.0,0.10719688,0.03900399,0.29745745,0.29886021,0.16090824,0.06180924,0.02686612,0.00448373,0.00180999,0.00109182,0.00016594,0.00024558,2.134e-05,6.172e-05,5.69e-06,8.88e-06,1.73e-06,3.8e-07,4.9e-07,5.7e-07
EXP39_Multiplatform,Multiplatform,25,0.0,0.39473674,0.14778722,0.14238218,0.24109836,0.04890868,0.01561739,0.0057325,0.00306889,0.00044731,0.00015882,4.52e-05,1.287e-05,1.77e-06,1.41e-06,2.6e-07,2.2e-07,8e-08,3e-08,5e-08,2e-08
EXP40_Conical unidirectional,Unidirectional,24,0.0,0.27410491,0.25835067,0.30252043,0.1090262,0.03883704,0.01144372,0.00452453,0.00094941,0.00018305,4.48e-05,9.64e-06,3.98e-06,1.01e-06,3.6e-07,1.4e-07,5e-08,2e-08,2e-08,1e-08,1e-08
EXP41_Subconical unidirectional,Unidirectional,11,0.0,0.24054411,0.28900002,0.2567975,0.10597316,0.07560068,0.02357856,0.00554393,0.00213309,0.00069824,0.0001019,2.406e-05,3.98e-06,5.8e-07,1.6e-07,2e-08,1e-08,1e-08,0.0,0.0,0.0
EXP42_Multiplatform,Multiplatform,16,0.0,0.29666372,0.11807139,0.33167354,0.17183253,0.04918635,0.02178587,0.00767059,0.0021343,0.00080097,0.00011482,2.902e-05,1.056e-05,1.298e-05,5.24e-06,4.94e-06,1.65e-06,1.13e-06,2.8e-07,1e-07,2e-08
EXP43_Biface,Biface,19,0.0,0.10909488,0.27497173,0.18434965,0.20769041,0.18491894,0.0194455,0.01228804,0.00527984,0.00144323,0.00034762,0.00010639,3.543e-05,1.686e-05,7.06e-06,2.67e-06,8.5e-07,3.3e-07,2.1e-07,1.9e-07,1.7e-07
EXP44_Multiplatform,Multiplatform,14,0.0,0.10666978,0.25676009,0.38011893,0.13042446,0.07753428,0.03680952,0.00789424,0.00293573,0.00075264,7.029e-05,2.458e-05,4.63e-06,5.3e-07,1.5e-07,7e-08,3e-08,1e-08,1e-08,1e-08,1e-08
EXP45_Conical unidirectional,Unidirectional,19,0.0,0.2985654,0.31228963,0.21770614,0.11094636,0.04310094,0.01319174,0.00331077,0.00071761,0.000141,2.552e-05,4.19e-06,6.1e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP46_Conical unidirectional,Unidirectional,19,0.0,0.35510945,0.32415703,0.19070108,0.08380618,0.03095827,0.01052237,0.00340091,0.00101771,0.00026308,5.432e-05,8.5e-06,1.01e-06,1e-07,1e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP47_Conical bidirectional,Bidirectional,13,0.0,0.1970724,0.22989093,0.24414595,0.23571606,0.05297607,0.02778143,0.00852868,0.00309336,0.00053586,0.00022605,2.765e-05,4.64e-06,8.1e-07,1e-07,1e-08,0.0,0.0,0.0,0.0,0.0
EXP48_Multiplatform,Multiplatform,17,0.0,0.30861177,0.21098985,0.24971456,0.12171766,0.06262607,0.03399891,0.00970988,0.00199475,0.00047838,0.00011422,2.67e-05,1.039e-05,4.23e-06,1.63e-06,6.5e-07,2.7e-07,5e-08,1e-08,1e-08,1e-08
EXP49_Discoid,Discoid,12,0.0,0.1863342,0.15943302,0.26393416,0.16445259,0.15281381,0.0481159,0.0158293,0.00691962,0.00176407,0.00027318,9.2e-05,2.559e-05,7.26e-06,3.6e-06,8.2e-07,4.4e-07,1.7e-07,9e-08,9e-08,9e-08
EXP50_Multiplatform,Multiplatform,13,0.0,0.27028048,0.07690614,0.33262621,0.22320045,0.05644136,0.02345764,0.00921293,0.00608387,0.00135556,0.00020924,0.00012613,2.878e-05,4.346e-05,1.078e-05,1.136e-05,2.73e-06,2.09e-06,4.4e-07,3.3e-07,4e-08
EXP51_Conical unidirectional,Unidirectional,15,0.0,0.30870569,0.29028803,0.25808096,0.09472517,0.03272599,0.01104647,0.00314389,0.00100272,0.00021018,5.624e-05,1.254e-05,1.83e-06,2.5e-07,3e-08,0.0,0.0,0.0,0.0,0.0,0.0
EXP52_Levallois preferential,Levallois preferential,26,0.0,0.35134398,0.18370466,0.28497009,0.11272119,0.03401188,0.02184269,0.00920307,0.00152276,0.00036656,7.998e-05,0.00014454,2.91e-05,3.712e-05,9.49e-06,9.58e-06,1.83e-06,1.19e-06,1.6e-07,1e-07,4e-08
EXP53_Levallois recurrent,Levallois recurrent,14,0.0,0.28283143,0.14145832,0.30588933,0.17958774,0.06344682,0.017425,0.00700373,0.0015672,0.00046249,0.00021488,6.288e-05,3.23e-05,9.7e-06,5.23e-06,1.93e-06,6e-07,2.1e-07,8e-08,2e-08,1.1e-07
EXP54_Multiplatform,Multiplatform,10,0.0,0.19307044,0.08087605,0.50179668,0.15148767,0.02499425,0.03337782,0.01071056,0.00281164,0.00066287,0.00013928,5.594e-05,1.271e-05,2.46e-06,9.1e-07,3.6e-07,1.6e-07,9e-08,5e-08,4e-08,3e-08
EXP55_Multiplatform,Multiplatform,11,0.0,0.29585862,0.26397926,0.19178772,0.15011416,0.06728128,0.01965039,0.00784082,0.00267321,0.00067914,0.00010396,2.513e-05,4.73e-06,1.1e-06,2.7e-07,1e-07,5e-08,3e-08,2e-08,1e-08,1e-08
EXP56_Multiplatform,Multiplatform,15,0.0,0.2448105,0.27555467,0.32301648,0.10611166,0.02739597,0.01685928,0.00501113,0.00079004,0.00028036,0.00012189,2.991e-05,8.53e-06,5.82e-06,2.49e-06,8.5e-07,2.5e-07,6e-08,3e-08,3e-08,4e-08
EXP57_Conical bidirectional,Bidirectional,14,0.0,0.15668731,0.27172277,0.30941667,0.17877763,0.05174931,0.02082818,0.00869392,0.00137493,0.00061705,9.967e-05,2.489e-05,5.55e-06,1.2e-06,5.1e-07,2.1e-07,8e-08,4e-08,3e-08,2e-08,2e-08
EXP58_Conical unidirectional,Unidirectional,16,0.0,0.2527767,0.12851359,0.28316563,0.24244762,0.07105595,0.00983934,0.00881732,0.00261178,0.00061749,8.162e-05,4.549e-05,1.127e-05,1.021e-05,2.92e-06,2.23e-06,5e-07,2.4e-07,5e-08,4e-08,1e-08
EXP59_Subconical unidirectional,Unidirectional,26,0.0,0.19797755,0.2434855,0.30441097,0.16427838,0.06383003,0.02012808,0.00433768,0.00109828,0.00036126,7.302e-05,1.576e-05,2.93e-06,3.5e-07,1.5e-07,2e-08,2e-08,1e-08,0.0,0.0,0.0
IM_Levallois_convergent,Levallois_convergent,24,0.0,0.19000704,0.50574736,0.05178614,0.08617697,0.09617539,0.02656264,0.04099495,0.00097334,0.00146579,8.187e-05,2.068e-05,4.51e-06,2.26e-06,8.2e-07,1.2e-07,4e-08,2e-08,2e-08,2e-08,2e-08
IM_Levallois_laminar,Levallois_laminar,25,0.0,0.1492198,0.47054538,0.088247,0.09649178,0.11572077,0.03804714,0.03720416,0.00259164,0.00170523,0.00017452,3.547e-05,1.413e-05,2.27e-06,5.7e-07,9e-08,1e-08,1e-08,1e-08,1e-08,1e-08
IM_Levallois_preferential,Levallois_preferential,24,0.0,0.18417348,0.54223087,0.02456598,0.06503642,0.10014575,0.03645567,0.04520367,0.00061018,0.00150131,5.235e-05,9.71e-06,9.98e-06,3.62e-06,8.6e-07,9e-08,1e-08,1e-08,1e-08,1e-08,1e-08
IM_Multiplatform,multifacial,6,0.0,0.00013545,0.00335524,0.00069229,0.91921098,0.00062635,0.05195551,0.00019757,0.02301734,2.88e-05,0.00073477,2.37e-06,3.62e-05,1.1e-07,5.95e-06,1e-08,7.2e-07,0.0,1.5e-07,0.0,1.7e-07
IM_biface,biface,24,0.0,0.0074668,0.85254591,0.05254405,0.04899614,0.01218094,0.01961693,0.00033084,0.00573695,0.00015503,0.00039997,1.55e-05,9.86e-06,9.6e-07,1.1e-07,1e-08,0.0,0.0,0.0,0.0,0.0
IM_conical_unipolar_cortical,conical_unipolar_cortical,12,0.0,0.306645,0.31945098,0.21916691,0.10684733,0.03736938,0.00906329,0.00136014,8.155e-05,1.11e-06,8.14e-06,4.56e-06,1.32e-06,2.5e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0
IM_conical_unipolar_scarred,conical_unipolar_scarred,13,0.0,0.31228799,0.29625209,0.22381889,0.11882031,0.03862781,0.00850239,0.00150947,0.00014858,1.272e-05,1.303e-05,5.12e-06,1.29e-06,2.7e-07,4e-08,0.0,0.0,0.0,0.0,0.0,0.0
IM_cylindrical_bipolar,cylindrical_bipolar,12,0.0,1.5e-07,0.58208075,9.2e-07,0.32955096,8.3e-07,0.0786767,2.6e-07,0.00912212,3e-08,0.00054899,0.0,1.795e-05,0.0,3.3e-07,0.0,0.0,0.0,0.0,0.0,0.0
IM_cylindrical_unipolar_cortical,cylindrical_unipolar_cortical,12,0.0,0.22214281,0.26559627,0.22624363,0.15036302,0.0808736,0.03589494,0.01331103,0.00416141,0.00110457,0.00025041,4.874e-05,8.19e-06,1.19e-06,1.5e-07,2e-08,0.0,0.0,0.0,0.0,0.0
IM_cylindrical_unipolar_scarred,cylindrical_unipolar_scarred,13,0.0,0.2253522,0.24739382,0.22954865,0.16167708,0.08203808,0.03466894,0.01350593,0.00438996,0.00112045,0.00024551,4.946e-05,8.54e-06,1.21e-06,1.5e-07,2e-08,0.0,0.0,0.0,0.0,0.0
IM_discoid,bifacial_discoid,16,0.0,0.00029453,0.38435809,4.643e-05,0.39810942,0.00018044,0.20051936,8.419e-05,0.01375439,1.921e-05,0.00259129,1.16e-06,4.023e-05,3e-08,1.2e-06,0.0,0.0,0.0,1e-08,0.0,1e-08
IM_discoid_unifacial,unifacial_discoid,8,0.0,0.39811604,0.07406345,0.39279242,0.06979153,0.01997208,0.03678713,0.0028528,0.00267645,0.00242966,0.00046984,3.888e-05,7.5e-06,2.01e-06,2.1e-07,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L2_489,,4,0.0,0.28627718,0.22554238,0.25095632,0.15521522,0.05310406,0.01865496,0.007021,0.00232933,0.00070693,0.00015645,2.918e-05,5.96e-06,9.2e-07,1e-07,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L2_494,,5,0.0,0.29407982,0.30340115,0.21124789,0.11232359,0.04972277,0.01953586,0.0069052,0.0021175,0.00053713,0.0001091,1.75e-05,2.23e-06,2.3e-07,2e-08,0.0,0.0,0.0,0.0,0.0,0.0
SDG_L3_1066,,12,0.0,0.50207375,0.25312381,0.11130128,0.07851374,0.03890292,0.01191915,0.00308934,0.00080523,0.00020607,5.142e-05,1.087e-05,1.94e-06,3.5e-07,8e-08,2e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L3_1163,,6,0.0,0.27198726,0.25329524,0.24845999,0.11545977,0.07315137,0.02506971,0.00782205,0.00370223,0.00086611,0.00015295,2.782e-05,4.71e-06,7e-07,7e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_1191,,6,0.0,0.43728232,0.26752922,0.14929567,0.09020743,0.03713756,0.01215604,0.00459157,0.00140951,0.0002983,6.858e-05,1.887e-05,4.13e-06,6.9e-07,9e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_1318,,9,0.0,0.13266958,0.37052271,0.0592717,0.3112681,0.05320866,0.05178742,0.01593824,0.00396793,0.00098646,0.00026447,7.98e-05,2.125e-05,8.37e-06,3.24e-06,1.19e-06,4.1e-07,1.7e-07,1.1e-07,1e-07,8e-08
SDG_L3_1416,,11,0.0,0.59062945,0.19732463,0.10371398,0.04679145,0.02852752,0.01820957,0.01046857,0.00308113,0.00099379,0.00022643,2.835e-05,4.23e-06,6.4e-07,1.5e-07,6e-08,2e-08,1e-08,1e-08,0.0,0.0
SDG_L3_1437,,8,0.0,0.2729562,0.07216913,0.29769766,0.24297151,0.06777086,0.03085587,0.01292539,0.00195443,0.00049542,0.00016231,3.592e-05,2.97e-06,1.21e-06,6.7e-07,1.9e-07,1.3e-07,3e-08,6e-08,1e-08,3e-08
SDG_L3_1492,,12,0.0,0.4349966,0.29404705,0.14541825,0.07650574,0.02444309,0.01444219,0.00783057,0.00143692,0.0007051,0.00013678,3.151e-05,4.71e-06,1.13e-06,2.2e-07,6e-08,3e-08,2e-08,1e-08,1e-08,1e-08
SDG_L3_1547,,10,0.0,0.26258696,0.26004493,0.14836236,0.24562422,0.0535443,0.01808311,0.00902054,0.00186299,0.00072876,0.00010432,3.164e-05,4.54e-06,1.21e-06,9e-08,2e-08,1e-08,1e-08,0.0,0.0,0.0
SDG_L3_155,,15,0.0,0.22645514,0.37192908,0.16600663,0.17521964,0.0252799,0.02946714,0.00337713,0.00203272,0.0001385,8.213e-05,8.65e-06,2.96e-06,3.3e-07,4e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_1677,,8,0.0,0.48758675,0.18408079,0.16803486,0.10827101,0.03691991,0.00798524,0.00378151,0.00231917,0.00067209,0.00017023,9.326e-05,5.039e-05,2.026e-05,9.03e-06,3.82e-06,1.21e-06,2.6e-07,5e-08,6e-08,1e-07
SDG_L3_1748,,7,0.0,0.40620505,0.15329707,0.19867761,0.17117454,0.05296571,0.00968721,0.00479027,0.00228521,0.00072156,0.00016435,2.653e-05,4.07e-06,7.2e-07,1e-07,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_188,,7,0.0,0.43063678,0.3482853,0.15849699,0.04258883,0.0089741,0.00488323,0.00360464,0.00177889,0.00058936,0.00013643,2.247e-05,2.69e-06,2.6e-07,3e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_303,,10,0.0,0.07740796,0.5228688,0.15776861,0.15530687,0.04083001,0.03536736,0.00640123,0.00329987,0.00054779,0.00017555,1.976e-05,5.62e-06,4.6e-07,1e-07,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_434,,6,0.0,0.38385417,0.25653478,0.12997641,0.1004977,0.07662052,0.03768587,0.01170961,0.00252655,0.00047048,9.723e-05,2.178e-05,4.21e-06,5.5e-07,7e-08,4e-08,1e-08,1e-08,1e-08,0.0,0.0
SDG_L3_55,,6,0.0,0.2295244,0.33102932,0.18681869,0.15758898,0.06884289,0.01722966,0.00611661,0.00223047,0.00048106,0.0001122,2.028e-05,4.7e-06,6.6e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_636,,9,0.0,0.3970774,0.17548437,0.11637792,0.19099166,0.0800815,0.02603285,0.01127742,0.00201562,0.00043938,9.801e-05,5.065e-05,3.323e-05,2.075e-05,1.09e-05,5.16e-06,2.2e-06,7.4e-07,1.8e-07,3e-08,3e-08
SDG_L3_645,,3,0.0,0.37691325,0.27111678,0.1443733,0.0978436,0.0662749,0.03094556,0.00957869,0.00225668,0.00052825,0.00013276,2.972e-05,5.49e-06,8.8e-07,1.3e-07,2e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_804,,6,0.0,0.13259882,0.4872569,0.18207085,0.13757762,0.03619074,0.01623549,0.00609428,0.00096073,0.00083598,0.00013191,4.12e-05,4.37e-06,1.02e-06,9e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_890,,4,0.0,0.42174113,0.27780734,0.12880004,0.0823609,0.05415396,0.02393926,0.00769013,0.00244447,0.00080749,0.00021171,3.822e-05,4.81e-06,5e-07,6e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L3_978,,7,0.0,0.376723,0.22182574,0.06266152,0.16202867,0.09639597,0.05770187,0.01799528,0.0034143,0.00102354,0.00016288,5.894e-05,6.64e-06,1.06e-06,2.6e-07,1.5e-07,7e-08,4e-08,2e-08,2e-08,1e-08
SDG_L4_1788,,6,0.0,0.26388257,0.34598564,0.26614471,0.06858526,0.03703815,0.01361019,0.00250616,0.00152375,0.00055915,0.00012883,2.936e-05,5.5e-06,6.5e-07,8e-08,1e-08,0.0,0.0,0.0,0.0,0.0
SDG_L4_1884,,7,0.0,0.56030749,0.15168458,0.09219102,0.10660936,0.05827977,0.02047473,0.00631431,0.00276887,0.00105759,0.00026021,4.528e-05,5.46e-06,6.6e-07,4e-07,1.3e-07,5e-08,7e-08,1e-08,2e-08,1e-08
SDG_L4_1916,,12,0.0,0.1404853,0.50059735,0.14081892,0.10707169,0.06315334,0.03787798,0.00522463,0.00405721,0.00055002,0.00012378,3.249e-05,6.01e-06,9e-07,2.1e-07,9e-08,4e-08,2e-08,1e-08,1e-08,1e-08
