ID,Typology,n_scars,power_l0,power_l1,power_l2,power_l3,power_l4,power_l5,power_l6,power_l7,power_l8,power_l9,power_l10,power_l11,power_l12,power_l13,power_l14,power_l15,power_l16,power_l17,power_l18,power_l19,power_l20
IM_Multiplatform,multifacial,6,0.0,0.00198722,0.00750905,0.002216,0.98001491,0.00018567,0.00691611,8.67e-06,0.00081295,1.62e-06,0.00024009,5e-07,8.2e-05,1.1e-07,2.15e-05,1e-08,3.24e-06,0.0,1.5e-07,0.0,1.9e-07
IM_biface,biface,24,0.0,0.01494035,0.95201694,0.02403436,0.00812366,0.00059418,0.00027853,1.08e-06,9.3e-07,5e-08,5.41e-06,1e-08,3.13e-06,0.0,1.14e-06,0.0,2.1e-07,0.0,1e-08,0.0,1e-08
IM_conical_unipolar_cortical,conical_unipolar_cortical,12,0.0,0.56494242,0.3218162,0.09538485,0.01619833,0.00155309,8.948e-05,1.098e-05,1.41e-06,1.9e-06,5.4e-07,4.5e-07,2.1e-07,4e-08,5e-08,0.0,1e-08,1e-08,0.0,1e-08,0.0
IM_conical_unipolar_scarred,conical_unipolar_scarred,13,0.0,0.58018204,0.30192969,0.09822513,0.017936,0.00161979,9.121e-05,1.159e-05,1.24e-06,1.95e-06,5.4e-07,4.6e-07,2.1e-07,5e-08,6e-08,0.0,1e-08,1e-08,0.0,1e-08,0.0
IM_cylindrical_bipolar,cylindrical_bipolar,12,0.0,4.4e-07,0.92073183,6.3e-07,0.07794779,6e-08,0.00130653,0.0,1.162e-05,0.0,7.2e-07,0.0,3e-07,0.0,7e-08,0.0,1e-08,0.0,0.0,0.0,0.0
IM_cylindrical_unipolar_cortical,cylindrical_unipolar_cortical,12,0.0,0.51053691,0.33396156,0.12238611,0.02827141,0.00431567,0.00047384,4.887e-05,4.21e-06,7.9e-07,2.6e-07,1.9e-07,1.1e-07,2e-08,3e-08,0.0,0.0,1e-08,0.0,0.0,0.0
IM_cylindrical_unipolar_scarred,cylindrical_unipolar_scarred,13,0.0,0.52360819,0.31540163,0.12553872,0.03049809,0.00442601,0.00047163,5.013e-05,4.15e-06,8.1e-07,2.6e-07,2e-07,1.1e-07,2e-08,3e-08,0.0,0.0,1e-08,0.0,0.0,0.0
IM_discoid,bifacial_discoid,16,0.0,0.0012397,0.84422793,4.762e-05,0.14897012,1.913e-05,0.00537375,4.5e-07,2.731e-05,1e-08,4.732e-05,0.0,3.159e-05,0.0,1.234e-05,0.0,2.55e-06,0.0,1.2e-07,0.0,5e-08
IM_discoid_unifacial,unifacial_discoid,8,0.0,0.74242734,0.0721667,0.17258807,0.01157771,0.00076665,0.00043774,1.804e-05,2.17e-06,2.82e-06,3.82e-06,3.11e-06,2.54e-06,1.57e-06,9.9e-07,4.7e-07,2e-07,6e-08,1e-08,0.0,0.0
SDG_L2_489,,4,0.0,0.59071425,0.25868382,0.12210516,0.02565027,0.00256897,0.00024558,2.76e-05,2e-06,1.37e-06,3.6e-07,3.3e-07,1.8e-07,3e-08,5e-08,0.0,1e-08,1e-08,0.0,1e-08,0.0
SDG_L2_494,,5,0.0,0.56404435,0.31904629,0.09648449,0.01799641,0.00219128,0.00020617,2.671e-05,2.63e-06,9.3e-07,3e-07,2.4e-07,1.3e-07,2e-08,3e-08,0.0,0.0,1e-08,0.0,0.0,0.0
SDG_L3_1066,,12,0.0,0.74270911,0.20558575,0.04081916,0.00942758,0.00129606,0.00012131,2.699e-05,2.06e-06,7.83e-06,1.07e-06,2.07e-06,4.8e-07,2.8e-07,1.5e-07,1e-08,3e-08,3e-08,0.0,3e-08,0.0
SDG_L3_1163,,6,0.0,0.56193513,0.29338313,0.12122315,0.01959742,0.00352233,0.00030272,3.128e-05,3.15e-06,8.8e-07,2.9e-07,2.3e-07,1.8e-07,2e-08,6e-08,0.0,1e-08,1e-08,0.0,0.0,0.0
SDG_L3_1191,,6,0.0,0.69519318,0.23458444,0.05732154,0.01141724,0.00132866,0.00012976,1.646e-05,1.32e-06,4.78e-06,8.5e-07,1.1e-06,3.8e-07,1.2e-07,1.2e-07,0.0,2e-08,2e-08,0.0,2e-08,0.0
SDG_L3_1318,,9,0.0,0.34927222,0.54071633,0.03882855,0.06710759,0.00303312,0.00084931,0.00011955,1.986e-05,3.141e-05,7.17e-06,1.002e-05,2.15e-06,2.03e-06,3.9e-07,1.7e-07,2e-08,3e-08,1e-08,6e-08,1e-08
SDG_L3_1416,,11,0.0,0.80926824,0.14967599,0.03476902,0.0050076,0.00101365,0.00017386,6.371e-05,4.57e-06,1.518e-05,1.9e-06,4.32e-06,9e-07,6.1e-07,2.9e-07,1e-08,5e-08,5e-08,0.0,5e-08,0.0
SDG_L3_1437,,8,0.0,0.68221859,0.09455381,0.17130576,0.04701633,0.00409027,0.00067411,7.973e-05,2.842e-05,1.252e-05,1.09e-05,3.89e-06,3.67e-06,8.2e-07,8.7e-07,1.1e-07,1.1e-07,4e-08,1e-08,3e-08,2e-08
SDG_L3_1492,,12,0.0,0.68018563,0.25469222,0.05419047,0.00975207,0.00096775,0.00014116,4.632e-05,3.53e-06,1.366e-05,1.75e-06,3.69e-06,8.3e-07,5.3e-07,2.6e-07,1e-08,4e-08,4e-08,0.0,4e-08,0.0
SDG_L3_1547,,10,0.0,0.5671372,0.31365801,0.07471372,0.04097571,0.00314443,0.00028534,5.261e-05,5.73e-06,1.676e-05,2.81e-06,4.71e-06,1.48e-06,7.5e-07,5.1e-07,4e-08,9e-08,5e-08,0.0,5e-08,0.0
SDG_L3_155,,15,0.0,0.46490667,0.42438727,0.08024633,0.02882199,0.00124952,0.00036489,1.613e-05,2.53e-06,2.36e-06,9.4e-07,6.1e-07,4.8e-07,7e-08,1.6e-07,0.0,2e-08,1e-08,0.0,1e-08,0.0
SDG_L3_1677,,8,0.0,0.75709153,0.16434289,0.06380593,0.01359459,0.00099881,7.699e-05,4.693e-05,9.72e-06,1.854e-05,4.32e-06,6.42e-06,1.32e-06,1.46e-06,2.5e-07,1.9e-07,2e-08,4e-08,1e-08,4e-08,1e-08
SDG_L3_1748,,7,0.0,0.73382271,0.15541738,0.08452695,0.02386681,0.00220281,0.00012848,2.255e-05,2e-06,6.76e-06,9.4e-07,1.64e-06,5.1e-07,1.9e-07,1.8e-07,1e-08,3e-08,3e-08,0.0,2e-08,0.0
SDG_L3_188,,7,0.0,0.64926351,0.28738387,0.05752586,0.00547952,0.00027492,4.876e-05,1.507e-05,1.86e-06,4.13e-06,9.3e-07,9.6e-07,3.6e-07,1e-07,1e-07,0.0,1e-08,2e-08,0.0,2e-08,0.0
SDG_L3_303,,10,0.0,0.18606759,0.69184607,0.08771334,0.03148575,0.00239872,0.00045955,2.113e-05,5.72e-06,6.8e-07,7.8e-07,1.5e-07,3.6e-07,2e-08,1e-07,0.0,1e-08,0.0,0.0,0.0,0.0
SDG_L3_434,,6,0.0,0.67897075,0.2471572,0.05558969,0.01462976,0.00313865,0.00041616,7.413e-05,6.68e-06,1.063e-05,1.77e-06,3.17e-06,6.8e-07,4.5e-07,1.8e-07,1e-08,3e-08,3e-08,0.0,4e-08,0.0
SDG_L3_55,,6,0.0,0.48731353,0.38796915,0.09408092,0.02688495,0.00348233,0.00024372,1.942e-05,2.22e-06,1.84e-06,8.7e-07,4.4e-07,3.9e-07,7e-08,1.2e-07,1e-08,2e-08,1e-08,0.0,1e-08,0.0
SDG_L3_636,,9,0.0,0.7254656,0.19232895,0.05144188,0.02737585,0.00302622,0.00027877,5.366e-05,4.94e-06,1.4e-05,2.27e-06,5.17e-06,7.9e-07,1.34e-06,2e-07,2.4e-07,3e-08,5e-08,1e-08,3e-08,0.0
SDG_L3_645,,3,0.0,0.65893591,0.26201597,0.06210523,0.01410376,0.00249852,0.00030161,3.438e-05,2.21e-06,1.42e-06,3.6e-07,3.5e-07,1.7e-07,3e-08,5e-08,0.0,1e-08,1e-08,0.0,1e-08,0.0
SDG_L3_804,,6,0.0,0.29102174,0.58903379,0.09281088,0.02495922,0.00195588,0.00019331,1.869e-05,2.79e-06,1.61e-06,1.07e-06,3.4e-07,4.5e-07,5e-08,1.3e-07,1e-08,2e-08,1e-08,0.0,1e-08,0.0
SDG_L3_890,,4,0.0,0.68699225,0.24892578,0.05114699,0.010739,0.00191612,0.00024248,2.834e-05,2.05e-06,4.34e-06,9.4e-07,1.04e-06,3.8e-07,1.1e-07,1.1e-07,0.0,2e-08,2e-08,0.0,2e-08,0.0
SDG_L3_978,,7,0.0,0.71104182,0.2304202,0.02938905,0.02417486,0.00410091,0.00069727,0.00012877,1.19e-05,2.124e-05,4.36e-06,6.35e-06,1.6e-06,1.03e-06,4.1e-07,4e-08,6e-08,5e-08,1e-08,6e-08,1e-08
SDG_L4_1788,,6,0.0,0.50579083,0.36337625,0.11815797,0.01077551,0.00172797,0.00015403,8.61e-06,2.07e-06,4.03e-06,1.12e-06,9e-07,4.3e-07,1e-07,1.2e-07,1e-08,2e-08,2e-08,0.0,1e-08,0.0
SDG_L4_1884,,7,0.0,0.83011511,0.12189421,0.0332766,0.01234536,0.0019779,0.0002178,0.00012211,8.93e-06,2.782e-05,2.83e-06,8.35e-06,1.1e-06,1.33e-06,3.2e-07,4e-08,5e-08,6e-08,0.0,8e-08,0.0
SDG_L4_1916,,12,0.0,0.30695568,0.59657703,0.07328044,0.01915557,0.00344705,0.00051263,3.498e-05,1.664e-05,8.86e-06,5.22e-06,2.62e-06,2.07e-06,4.6e-07,5.7e-07,3e-08,9e-08,2e-08,1e-08,2e-08,1e-08
SDG_L4_1951,,7,0.0,0.72084852,0.21490686,0.05211659,0.01088293,0.00111728,0.00010281,1.929e-05,1.22e-06,2.86e-06,5.1e-07,6.8e-07,2.6e-07,7e-08,9e-08,0.0,1e-08,2e-08,0.0,1e-08,0.0
SDG_L4_2001,,4,0.0,0.66800906,0.2521706,0.06529811,0.01279607,0.00150811,0.00018185,3.203e-05,2.32e-06,1.06e-06,2.7e-07,2.8e-07,1.4e-07,2e-08,4e-08,0.0,1e-08,1e-08,0.0,1e-08,0.0
SDG_L4_2004,,9,0.0,0.21555628,0.70091293,0.04699359,0.0318502,0.00420498,0.00039678,6.235e-05,5.24e-06,9.98e-06,2.58e-06,2.8e-06,1.27e-06,4.5e-07,4.2e-07,2e-08,7e-08,2e-08,0.0,3e-08,0.0
SDG_L4_2158,,20,0.0,0.7745688,0.1914461,0.02765977,0.00542255,0.00062923,9.745e-05,0.00011602,2.9e-06,4.084e-05,1.08e-06,1.233e-05,4.3e-07,2.15e-06,1.2e-07,9e-08,2e-08,5e-08,0.0,9e-08,0.0
SDG_L4_2164,,6,0.0,0.19977005,0.68109559,0.08670404,0.02825994,0.00403426,9.667e-05,3.321e-05,3.16e-06,9.8e-07,1.19e-06,2.5e-07,4.6e-07,5e-08,1.2e-07,1e-08,2e-08,0.0,0.0,0.0,0.0
SDG_L4_2165,,6,0.0,0.04940004,0.7359721,0.19476116,0.01364566,0.00577596,0.00040478,2.692e-05,5.88e-06,1.94e-06,3.1e-06,5.6e-07,1.29e-06,1.3e-07,3.8e-07,2e-08,6e-08,0.0,0.0,0.0,1e-08
